{'model_name': 'RNN', 'input_size': 6, 'hidden_size': 64, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 1, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=1), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'day_numpy_train': array([3894,  692,  517,  377,  289,  240,  229,  189,  189,  176,  165,
        127,  117,  155,  173,  193,  351])}
               valid loss 0.528246  auc  0.0000 MAE  0.1691 rmse  0.2285  df(ActivateDay.Avg) 0.0735
                test loss 0.507031  auc  0.0000 MAE  0.1740 rmse  0.2353  df(ActivateDay.Avg) 0.0997
      train: epoch 7 loss 0.103005  auc  0.0000 MAE  0.1662 rmse  0.2287  df(ActivateDay.Avg) 0.0114
               valid loss 0.561297  auc  0.0000 MAE  0.1596 rmse  0.2308  df(ActivateDay.Avg) 0.0399
      train: epoch 8 loss 0.103293  auc  0.0000 MAE  0.1665 rmse  0.2291  df(ActivateDay.Avg) 0.0158
               valid loss 0.584105  auc  0.0000 MAE  0.1571 rmse  0.2272  df(ActivateDay.Avg) 0.0507
                test loss 0.558332  auc  0.0000 MAE  0.1613 rmse  0.2341  df(ActivateDay.Avg) 0.0209
      train: epoch 9 loss 0.103007  auc  0.0000 MAE  0.1661 rmse  0.2287  df(ActivateDay.Avg) 0.0165
               valid loss 0.548309  auc  0.0000 MAE  0.1706 rmse  0.2281  df(ActivateDay.Avg) 0.0213
     train: epoch 10 loss 0.101084  auc  0.0000 MAE  0.1650 rmse  0.2266  df(ActivateDay.Avg) 0.0180
               valid loss 0.639229  auc  0.0000 MAE  0.1547 rmse  0.2312  df(ActivateDay.Avg) 0.1813
     train: epoch 11 loss 0.101408  auc  0.0000 MAE  0.1647 rmse  0.2270  df(ActivateDay.Avg) 0.0154
               valid loss 0.526594  auc  0.0000 MAE  0.1682 rmse  0.2243  df(ActivateDay.Avg) 0.0596
                test loss 0.506162  auc  0.0000 MAE  0.1732 rmse  0.2316  df(ActivateDay.Avg) 0.0879
     train: epoch 12 loss 0.100206  auc  0.0000 MAE  0.1633 rmse  0.2256  df(ActivateDay.Avg) 0.0194
               valid loss 0.535492  auc  0.0000 MAE  0.1776 rmse  0.2303  df(ActivateDay.Avg) 0.0054
     train: epoch 13 loss 0.101013  auc  0.0000 MAE  0.1649 rmse  0.2265  df(ActivateDay.Avg) 0.0245
               valid loss 0.574555  auc  0.0000 MAE  0.1600 rmse  0.2255  df(ActivateDay.Avg) 0.0576
     train: epoch 14 loss 0.101281  auc  0.0000 MAE  0.1651 rmse  0.2268  df(ActivateDay.Avg) 0.0221
               valid loss 0.588792  auc  0.0000 MAE  0.1556 rmse  0.2248  df(ActivateDay.Avg) 0.0765
     train: epoch 15 loss 0.101774  auc  0.0000 MAE  0.1656 rmse  0.2274  df(ActivateDay.Avg) 0.0291
               valid loss 0.585998  auc  0.0000 MAE  0.1588 rmse  0.2269  df(ActivateDay.Avg) 0.0767
     train: epoch 16 loss 0.100016  auc  0.0000 MAE  0.1636 rmse  0.2254  df(ActivateDay.Avg) 0.0146
               valid loss 0.564635  auc  0.0000 MAE  0.1623 rmse  0.2246  df(ActivateDay.Avg) 0.0467
     train: epoch 17 loss 0.100498  auc  0.0000 MAE  0.1642 rmse  0.2259  df(ActivateDay.Avg) 0.0187
               valid loss 0.528195  auc  0.0000 MAE  0.1657 rmse  0.2231  df(ActivateDay.Avg) 0.0630
                test loss 0.506274  auc  0.0000 MAE  0.1706 rmse  0.2305  df(ActivateDay.Avg) 0.0951
     train: epoch 18 loss 0.099931  auc  0.0000 MAE  0.1641 rmse  0.2253  df(ActivateDay.Avg) 0.0189
               valid loss 0.526721  auc  0.0000 MAE  0.1636 rmse  0.2238  df(ActivateDay.Avg) 0.0842
     train: epoch 19 loss 0.099827  auc  0.0000 MAE  0.1633 rmse  0.2252  df(ActivateDay.Avg) 0.0269
               valid loss 0.600313  auc  0.0000 MAE  0.1576 rmse  0.2262  df(ActivateDay.Avg) 0.1304
     train: epoch 20 loss 0.099698  auc  0.0000 MAE  0.1636 rmse  0.2250  df(ActivateDay.Avg) 0.0165
               valid loss 0.563424  auc  0.0000 MAE  0.1664 rmse  0.2264  df(ActivateDay.Avg) 0.0662
     train: epoch 21 loss 0.099345  auc  0.0000 MAE  0.1630 rmse  0.2246  df(ActivateDay.Avg) 0.0205
               valid loss 0.640556  auc  0.0000 MAE  0.1541 rmse  0.2296  df(ActivateDay.Avg) 0.1965
     train: epoch 22 loss 0.100360  auc  0.0000 MAE  0.1640 rmse  0.2258  df(ActivateDay.Avg) 0.0165
               valid loss 0.544128  auc  0.0000 MAE  0.1614 rmse  0.2228  df(ActivateDay.Avg) 0.0269
                test loss 0.520352  auc  0.0000 MAE  0.1664 rmse  0.2305  df(ActivateDay.Avg) 0.0603
     train: epoch 23 loss 0.099809  auc  0.0000 MAE  0.1638 rmse  0.2252  df(ActivateDay.Avg) 0.0203
               valid loss 0.519539  auc  0.0000 MAE  0.1700 rmse  0.2235  df(ActivateDay.Avg) 0.0778
     train: epoch 24 loss 0.101769  auc  0.0000 MAE  0.1657 rmse  0.2274  df(ActivateDay.Avg) 0.0210
               valid loss 0.528742  auc  0.0000 MAE  0.1722 rmse  0.2258  df(ActivateDay.Avg) 0.0419
     train: epoch 25 loss 0.100123  auc  0.0000 MAE  0.1649 rmse  0.2255  df(ActivateDay.Avg) 0.0299
               valid loss 0.604959  auc  0.0000 MAE  0.1531 rmse  0.2262  df(ActivateDay.Avg) 0.0944
     train: epoch 26 loss 0.099345  auc  0.0000 MAE  0.1631 rmse  0.2246  df(ActivateDay.Avg) 0.0222
               valid loss 0.542190  auc  0.0000 MAE  0.1620 rmse  0.2223  df(ActivateDay.Avg) 0.0282
                test loss 0.518483  auc  0.0000 MAE  0.1672 rmse  0.2302  df(ActivateDay.Avg) 0.0620
     train: epoch 27 loss 0.098916  auc  0.0000 MAE  0.1627 rmse  0.2241  df(ActivateDay.Avg) 0.0179
               valid loss 0.560217  auc  0.0000 MAE  0.1596 rmse  0.2225  df(ActivateDay.Avg) 0.0236
     train: epoch 28 loss 0.099627  auc  0.0000 MAE  0.1633 rmse  0.2250  df(ActivateDay.Avg) 0.0128
               valid loss 0.581857  auc  0.0000 MAE  0.1586 rmse  0.2246  df(ActivateDay.Avg) 0.0837
     train: epoch 29 loss 0.099999  auc  0.0000 MAE  0.1644 rmse  0.2254  df(ActivateDay.Avg) 0.0237
               valid loss 0.535130  auc  0.0000 MAE  0.1635 rmse  0.2230  df(ActivateDay.Avg) 0.0476
     train: epoch 30 loss 0.099148  auc  0.0000 MAE  0.1632 rmse  0.2244  df(ActivateDay.Avg) 0.0178
               valid loss 0.564696  auc  0.0000 MAE  0.1608 rmse  0.2238  df(ActivateDay.Avg) 0.0463
     train: epoch 31 loss 0.099785  auc  0.0000 MAE  0.1639 rmse  0.2251  df(ActivateDay.Avg) 0.0229
               valid loss 0.546469  auc  0.0000 MAE  0.1602 rmse  0.2220  df(ActivateDay.Avg) 0.0199
                test loss 0.523351  auc  0.0000 MAE  0.1652 rmse  0.2299  df(ActivateDay.Avg) 0.0515
     train: epoch 32 loss 0.099243  auc  0.0000 MAE  0.1637 rmse  0.2245  df(ActivateDay.Avg) 0.0246
               valid loss 0.545870  auc  0.0000 MAE  0.1615 rmse  0.2224  df(ActivateDay.Avg) 0.0166
     train: epoch 33 loss 0.099401  auc  0.0000 MAE  0.1638 rmse  0.2247  df(ActivateDay.Avg) 0.0281
               valid loss 0.558565  auc  0.0000 MAE  0.1606 rmse  0.2230  df(ActivateDay.Avg) 0.0210
     train: epoch 34 loss 0.098772  auc  0.0000 MAE  0.1625 rmse  0.2240  df(ActivateDay.Avg) 0.0177
               valid loss 0.541811  auc  0.0000 MAE  0.1627 rmse  0.2223  df(ActivateDay.Avg) 0.0223
     train: epoch 35 loss 0.098845  auc  0.0000 MAE  0.1625 rmse  0.2241  df(ActivateDay.Avg) 0.0135
               valid loss 0.558362  auc  0.0000 MAE  0.1584 rmse  0.2222  df(ActivateDay.Avg) 0.0108
     train: epoch 36 loss 0.098952  auc  0.0000 MAE  0.1627 rmse  0.2242  df(ActivateDay.Avg) 0.0152
               valid loss 0.566893  auc  0.0000 MAE  0.1586 rmse  0.2223  df(ActivateDay.Avg) 0.0461
     train: epoch 37 loss 0.099640  auc  0.0000 MAE  0.1642 rmse  0.2250  df(ActivateDay.Avg) 0.0323
               valid loss 0.537016  auc  0.0000 MAE  0.1616 rmse  0.2241  df(ActivateDay.Avg) 0.0605
     train: epoch 38 loss 0.099918  auc  0.0000 MAE  0.1636 rmse  0.2253  df(ActivateDay.Avg) 0.0182
               valid loss 0.550971  auc  0.0000 MAE  0.1659 rmse  0.2243  df(ActivateDay.Avg) 0.0225
     train: epoch 39 loss 0.099072  auc  0.0000 MAE  0.1633 rmse  0.2243  df(ActivateDay.Avg) 0.0203
               valid loss 0.527960  auc  0.0000 MAE  0.1673 rmse  0.2230  df(ActivateDay.Avg) 0.0575
     train: epoch 40 loss 0.099373  auc  0.0000 MAE  0.1632 rmse  0.2247  df(ActivateDay.Avg) 0.0260
               valid loss 0.540018  auc  0.0000 MAE  0.1705 rmse  0.2255  df(ActivateDay.Avg) 0.0028
     train: epoch 41 loss 0.098760  auc  0.0000 MAE  0.1630 rmse  0.2240  df(ActivateDay.Avg) 0.0155
               valid loss 0.574789  auc  0.0000 MAE  0.1580 rmse  0.2231  df(ActivateDay.Avg) 0.0601
     train: epoch 42 loss 0.099381  auc  0.0000 MAE  0.1628 rmse  0.2247  df(ActivateDay.Avg) 0.0187
               valid loss 0.568356  auc  0.0000 MAE  0.1613 rmse  0.2237  df(ActivateDay.Avg) 0.0652
     train: epoch 43 loss 0.098811  auc  0.0000 MAE  0.1632 rmse  0.2240  df(ActivateDay.Avg) 0.0233
               valid loss 0.555306  auc  0.0000 MAE  0.1628 rmse  0.2228  df(ActivateDay.Avg) 0.0277
     train: epoch 44 loss 0.099424  auc  0.0000 MAE  0.1633 rmse  0.2247  df(ActivateDay.Avg) 0.0156
               valid loss 0.551852  auc  0.0000 MAE  0.1616 rmse  0.2221  df(ActivateDay.Avg) 0.0100
     train: epoch 45 loss 0.098413  auc  0.0000 MAE  0.1624 rmse  0.2236  df(ActivateDay.Avg) 0.0208
               valid loss 0.566951  auc  0.0000 MAE  0.1622 rmse  0.2243  df(ActivateDay.Avg) 0.0590
     train: epoch 46 loss 0.098303  auc  0.0000 MAE  0.1624 rmse  0.2235  df(ActivateDay.Avg) 0.0159
               valid loss 0.522645  auc  0.0000 MAE  0.1666 rmse  0.2221  df(ActivateDay.Avg) 0.0768
     train: epoch 47 loss 0.098469  auc  0.0000 MAE  0.1620 rmse  0.2236  df(ActivateDay.Avg) 0.0188
               valid loss 0.555529  auc  0.0000 MAE  0.1607 rmse  0.2222  df(ActivateDay.Avg) 0.0160
     train: epoch 48 loss 0.099023  auc  0.0000 MAE  0.1632 rmse  0.2243  df(ActivateDay.Avg) 0.0149
               valid loss 0.574604  auc  0.0000 MAE  0.1570 rmse  0.2226  df(ActivateDay.Avg) 0.0576
     train: epoch 49 loss 0.099850  auc  0.0000 MAE  0.1635 rmse  0.2252  df(ActivateDay.Avg) 0.0228
               valid loss 0.585942  auc  0.0000 MAE  0.1561 rmse  0.2244  df(ActivateDay.Avg) 0.0723
     train: epoch 50 loss 0.099349  auc  0.0000 MAE  0.1640 rmse  0.2246  df(ActivateDay.Avg) 0.0217
               valid loss 0.528226  auc  0.0000 MAE  0.1662 rmse  0.2223  df(ActivateDay.Avg) 0.0560
     train: epoch 51 loss 0.098939  auc  0.0000 MAE  0.1630 rmse  0.2242  df(ActivateDay.Avg) 0.0200
               valid loss 0.549158  auc  0.0000 MAE  0.1588 rmse  0.2235  df(ActivateDay.Avg) 0.0306
     train: epoch 52 loss 0.098742  auc  0.0000 MAE  0.1622 rmse  0.2240  df(ActivateDay.Avg) 0.0189
               valid loss 0.526723  auc  0.0000 MAE  0.1712 rmse  0.2243  df(ActivateDay.Avg) 0.0443
     train: epoch 53 loss 0.098676  auc  0.0000 MAE  0.1627 rmse  0.2239  df(ActivateDay.Avg) 0.0160
               valid loss 0.511655  auc  0.0000 MAE  0.1707 rmse  0.2242  df(ActivateDay.Avg) 0.1095
     train: epoch 54 loss 0.099030  auc  0.0000 MAE  0.1634 rmse  0.2243  df(ActivateDay.Avg) 0.0203
               valid loss 0.545202  auc  0.0000 MAE  0.1600 rmse  0.2224  df(ActivateDay.Avg) 0.0290
     train: epoch 55 loss 0.099507  auc  0.0000 MAE  0.1637 rmse  0.2248  df(ActivateDay.Avg) 0.0192
               valid loss 0.527438  auc  0.0000 MAE  0.1668 rmse  0.2222  df(ActivateDay.Avg) 0.0559
     train: epoch 56 loss 0.098467  auc  0.0000 MAE  0.1626 rmse  0.2236  df(ActivateDay.Avg) 0.0198
               valid loss 0.516724  auc  0.0000 MAE  0.1723 rmse  0.2240  df(ActivateDay.Avg) 0.0814
     train: epoch 57 loss 0.099041  auc  0.0000 MAE  0.1633 rmse  0.2243  df(ActivateDay.Avg) 0.0181
               valid loss 0.531869  auc  0.0000 MAE  0.1647 rmse  0.2222  df(ActivateDay.Avg) 0.0495
     train: epoch 58 loss 0.099244  auc  0.0000 MAE  0.1635 rmse  0.2245  df(ActivateDay.Avg) 0.0201
               valid loss 0.564891  auc  0.0000 MAE  0.1570 rmse  0.2226  df(ActivateDay.Avg) 0.0198
     train: epoch 59 loss 0.098690  auc  0.0000 MAE  0.1626 rmse  0.2239  df(ActivateDay.Avg) 0.0178
               valid loss 0.577770  auc  0.0000 MAE  0.1556 rmse  0.2241  df(ActivateDay.Avg) 0.0416
     train: epoch 60 loss 0.099819  auc  0.0000 MAE  0.1640 rmse  0.2252  df(ActivateDay.Avg) 0.0138
               valid loss 0.568887  auc  0.0000 MAE  0.1577 rmse  0.2228  df(ActivateDay.Avg) 0.0373
     train: epoch 61 loss 0.098712  auc  0.0000 MAE  0.1625 rmse  0.2239  df(ActivateDay.Avg) 0.0204
               valid loss 0.583426  auc  0.0000 MAE  0.1562 rmse  0.2234  df(ActivateDay.Avg) 0.0741
     train: epoch 62 loss 0.099203  auc  0.0000 MAE  0.1639 rmse  0.2245  df(ActivateDay.Avg) 0.0191
               valid loss 0.552695  auc  0.0000 MAE  0.1621 rmse  0.2221  df(ActivateDay.Avg) 0.0146
     train: epoch 63 loss 0.098609  auc  0.0000 MAE  0.1628 rmse  0.2238  df(ActivateDay.Avg) 0.0192
               valid loss 0.592009  auc  0.0000 MAE  0.1564 rmse  0.2246  df(ActivateDay.Avg) 0.1034
     train: epoch 64 loss 0.098867  auc  0.0000 MAE  0.1633 rmse  0.2241  df(ActivateDay.Avg) 0.0232
               valid loss 0.560980  auc  0.0000 MAE  0.1628 rmse  0.2232  df(ActivateDay.Avg) 0.0474
     train: epoch 65 loss 0.098328  auc  0.0000 MAE  0.1626 rmse  0.2235  df(ActivateDay.Avg) 0.0194
               valid loss 0.560014  auc  0.0000 MAE  0.1564 rmse  0.2230  df(ActivateDay.Avg) 0.0051
     train: epoch 66 loss 0.098330  auc  0.0000 MAE  0.1628 rmse  0.2235  df(ActivateDay.Avg) 0.0197
               valid loss 0.552658  auc  0.0000 MAE  0.1622 rmse  0.2223  df(ActivateDay.Avg) 0.0157
     train: epoch 67 loss 0.098872  auc  0.0000 MAE  0.1631 rmse  0.2241  df(ActivateDay.Avg) 0.0195
               valid loss 0.588056  auc  0.0000 MAE  0.1542 rmse  0.2244  df(ActivateDay.Avg) 0.0626
     train: epoch 68 loss 0.098262  auc  0.0000 MAE  0.1624 rmse  0.2234  df(ActivateDay.Avg) 0.0185
               valid loss 0.536111  auc  0.0000 MAE  0.1700 rmse  0.2245  df(ActivateDay.Avg) 0.0131
     train: epoch 69 loss 0.098999  auc  0.0000 MAE  0.1635 rmse  0.2242  df(ActivateDay.Avg) 0.0190
               valid loss 0.580974  auc  0.0000 MAE  0.1559 rmse  0.2228  df(ActivateDay.Avg) 0.0660
     train: epoch 70 loss 0.098891  auc  0.0000 MAE  0.1626 rmse  0.2241  df(ActivateDay.Avg) 0.0176
               valid loss 0.560575  auc  0.0000 MAE  0.1624 rmse  0.2230  df(ActivateDay.Avg) 0.0443
     train: epoch 71 loss 0.099367  auc  0.0000 MAE  0.1635 rmse  0.2247  df(ActivateDay.Avg) 0.0182
               valid loss 0.531988  auc  0.0000 MAE  0.1640 rmse  0.2225  df(ActivateDay.Avg) 0.0555
     train: epoch 72 loss 0.098410  auc  0.0000 MAE  0.1626 rmse  0.2236  df(ActivateDay.Avg) 0.0140
               valid loss 0.514183  auc  0.0000 MAE  0.1701 rmse  0.2235  df(ActivateDay.Avg) 0.0988
     train: epoch 73 loss 0.098456  auc  0.0000 MAE  0.1633 rmse  0.2236  df(ActivateDay.Avg) 0.0247
               valid loss 0.589516  auc  0.0000 MAE  0.1543 rmse  0.2245  df(ActivateDay.Avg) 0.0678
     train: epoch 74 loss 0.098383  auc  0.0000 MAE  0.1622 rmse  0.2235  df(ActivateDay.Avg) 0.0098
               valid loss 0.618918  auc  0.0000 MAE  0.1507 rmse  0.2295  df(ActivateDay.Avg) 0.0816
     train: epoch 75 loss 0.098354  auc  0.0000 MAE  0.1628 rmse  0.2235  df(ActivateDay.Avg) 0.0269
               valid loss 0.562880  auc  0.0000 MAE  0.1620 rmse  0.2232  df(ActivateDay.Avg) 0.0483
     train: epoch 76 loss 0.098311  auc  0.0000 MAE  0.1628 rmse  0.2235  df(ActivateDay.Avg) 0.0112
               valid loss 0.556398  auc  0.0000 MAE  0.1570 rmse  0.2224  df(ActivateDay.Avg) 0.0087
     train: epoch 77 loss 0.098022  auc  0.0000 MAE  0.1621 rmse  0.2231  df(ActivateDay.Avg) 0.0200
               valid loss 0.515890  auc  0.0000 MAE  0.1685 rmse  0.2232  df(ActivateDay.Avg) 0.0989
     train: epoch 78 loss 0.098614  auc  0.0000 MAE  0.1625 rmse  0.2238  df(ActivateDay.Avg) 0.0165
               valid loss 0.530539  auc  0.0000 MAE  0.1658 rmse  0.2220  df(ActivateDay.Avg) 0.0462
     train: epoch 79 loss 0.099055  auc  0.0000 MAE  0.1636 rmse  0.2243  df(ActivateDay.Avg) 0.0221
               valid loss 0.578347  auc  0.0000 MAE  0.1580 rmse  0.2232  df(ActivateDay.Avg) 0.0723
     train: epoch 80 loss 0.099070  auc  0.0000 MAE  0.1632 rmse  0.2243  df(ActivateDay.Avg) 0.0186
               valid loss 0.550662  auc  0.0000 MAE  0.1605 rmse  0.2219  df(ActivateDay.Avg) 0.0024
                test loss 0.527460  auc  0.0000 MAE  0.1652 rmse  0.2292  df(ActivateDay.Avg) 0.0335
     train: epoch 81 loss 0.097871  auc  0.0000 MAE  0.1623 rmse  0.2230  df(ActivateDay.Avg) 0.0174
               valid loss 0.550803  auc  0.0000 MAE  0.1582 rmse  0.2225  df(ActivateDay.Avg) 0.0209
     train: epoch 82 loss 0.098586  auc  0.0000 MAE  0.1628 rmse  0.2238  df(ActivateDay.Avg) 0.0242
               valid loss 0.554993  auc  0.0000 MAE  0.1593 rmse  0.2215  df(ActivateDay.Avg) 0.0098
                test loss 0.531418  auc  0.0000 MAE  0.1643 rmse  0.2291  df(ActivateDay.Avg) 0.0236
     train: epoch 83 loss 0.098283  auc  0.0000 MAE  0.1627 rmse  0.2234  df(ActivateDay.Avg) 0.0164
               valid loss 0.558399  auc  0.0000 MAE  0.1600 rmse  0.2219  df(ActivateDay.Avg) 0.0254
     train: epoch 84 loss 0.099497  auc  0.0000 MAE  0.1636 rmse  0.2248  df(ActivateDay.Avg) 0.0220
               valid loss 0.552499  auc  0.0000 MAE  0.1590 rmse  0.2215  df(ActivateDay.Avg) 0.0014
     train: epoch 85 loss 0.098750  auc  0.0000 MAE  0.1629 rmse  0.2240  df(ActivateDay.Avg) 0.0197
               valid loss 0.540576  auc  0.0000 MAE  0.1622 rmse  0.2217  df(ActivateDay.Avg) 0.0254
     train: epoch 86 loss 0.098433  auc  0.0000 MAE  0.1630 rmse  0.2236  df(ActivateDay.Avg) 0.0202
               valid loss 0.558545  auc  0.0000 MAE  0.1613 rmse  0.2226  df(ActivateDay.Avg) 0.0344
     train: epoch 87 loss 0.097940  auc  0.0000 MAE  0.1618 rmse  0.2230  df(ActivateDay.Avg) 0.0126
               valid loss 0.553079  auc  0.0000 MAE  0.1611 rmse  0.2220  df(ActivateDay.Avg) 0.0117
     train: epoch 88 loss 0.098225  auc  0.0000 MAE  0.1625 rmse  0.2234  df(ActivateDay.Avg) 0.0143
               valid loss 0.543160  auc  0.0000 MAE  0.1589 rmse  0.2223  df(ActivateDay.Avg) 0.0423
     train: epoch 89 loss 0.098287  auc  0.0000 MAE  0.1625 rmse  0.2234  df(ActivateDay.Avg) 0.0210
               valid loss 0.547396  auc  0.0000 MAE  0.1623 rmse  0.2217  df(ActivateDay.Avg) 0.0008
     train: epoch 90 loss 0.098682  auc  0.0000 MAE  0.1632 rmse  0.2239  df(ActivateDay.Avg) 0.0224
               valid loss 0.561916  auc  0.0000 MAE  0.1590 rmse  0.2219  df(ActivateDay.Avg) 0.0307
     train: epoch 91 loss 0.098052  auc  0.0000 MAE  0.1625 rmse  0.2232  df(ActivateDay.Avg) 0.0200
               valid loss 0.568202  auc  0.0000 MAE  0.1606 rmse  0.2229  df(ActivateDay.Avg) 0.0619
     train: epoch 92 loss 0.097632  auc  0.0000 MAE  0.1616 rmse  0.2227  df(ActivateDay.Avg) 0.0120
               valid loss 0.537970  auc  0.0000 MAE  0.1650 rmse  0.2219  df(ActivateDay.Avg) 0.0204
     train: epoch 93 loss 0.098405  auc  0.0000 MAE  0.1629 rmse  0.2236  df(ActivateDay.Avg) 0.0207
               valid loss 0.541872  auc  0.0000 MAE  0.1607 rmse  0.2214  df(ActivateDay.Avg) 0.0314
                test loss 0.520512  auc  0.0000 MAE  0.1661 rmse  0.2293  df(ActivateDay.Avg) 0.0594
     train: epoch 94 loss 0.098618  auc  0.0000 MAE  0.1634 rmse  0.2238  df(ActivateDay.Avg) 0.0213
               valid loss 0.570583  auc  0.0000 MAE  0.1555 rmse  0.2224  df(ActivateDay.Avg) 0.0278
     train: epoch 95 loss 0.098265  auc  0.0000 MAE  0.1619 rmse  0.2234  df(ActivateDay.Avg) 0.0152
               valid loss 0.613185  auc  0.0000 MAE  0.1545 rmse  0.2258  df(ActivateDay.Avg) 0.1418
     train: epoch 96 loss 0.098256  auc  0.0000 MAE  0.1624 rmse  0.2234  df(ActivateDay.Avg) 0.0126
               valid loss 0.555358  auc  0.0000 MAE  0.1618 rmse  0.2220  df(ActivateDay.Avg) 0.0261
     train: epoch 97 loss 0.098434  auc  0.0000 MAE  0.1627 rmse  0.2236  df(ActivateDay.Avg) 0.0130
               valid loss 0.558184  auc  0.0000 MAE  0.1577 rmse  0.2218  df(ActivateDay.Avg) 0.0074
     train: epoch 98 loss 0.098718  auc  0.0000 MAE  0.1633 rmse  0.2239  df(ActivateDay.Avg) 0.0244
               valid loss 0.548689  auc  0.0000 MAE  0.1634 rmse  0.2221  df(ActivateDay.Avg) 0.0078
     train: epoch 99 loss 0.098761  auc  0.0000 MAE  0.1627 rmse  0.2240  df(ActivateDay.Avg) 0.0156
               valid loss 0.556485  auc  0.0000 MAE  0.1587 rmse  0.2214  df(ActivateDay.Avg) 0.0112
                test loss 0.533370  auc  0.0000 MAE  0.1637 rmse  0.2289  df(ActivateDay.Avg) 0.0198
best_epoch:  99.0000
best_valid_auc 0.0000 best_valid_MAE 0.1587 best_valid_rmse 0.2214 best_valid_df 0.0112 
best_auc 0.0000 best_MAE 0.1637 rmse 0.2289 df 0.0198
