{'model_name': 'CLSA', 'clas_conv2_kernel': 3, 'clsa_conv2_output_size': 7, 'clas_pool_kernel': 2, 'lstm_input_size': 100, 'hidden_size': 14, 'attention_input_size': 28, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 1, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=1), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3915,  679,  514,  362,  268,  263,  241,  181,  181,  188,  158,
        138,  120,  154,  184,  194,  333])}
     train: epoch 66 loss 0.026835  auc  0.0000 MAE  0.0746 rmse  0.1168  df(ActivateDay.Avg) 0.0039
               valid loss 0.615675  auc  0.0000 MAE  0.1640 rmse  0.2606  df(ActivateDay.Avg) 0.0566
     train: epoch 67 loss 0.024976  auc  0.0000 MAE  0.0724 rmse  0.1126  df(ActivateDay.Avg) 0.0051
               valid loss 0.632804  auc  0.0000 MAE  0.1605 rmse  0.2531  df(ActivateDay.Avg) 0.0438
     train: epoch 68 loss 0.023166  auc  0.0000 MAE  0.0691 rmse  0.1085  df(ActivateDay.Avg) 0.0070
               valid loss 0.626374  auc  0.0000 MAE  0.1651 rmse  0.2596  df(ActivateDay.Avg) 0.0198
     train: epoch 69 loss 0.023382  auc  0.0000 MAE  0.0694 rmse  0.1090  df(ActivateDay.Avg) 0.0041
               valid loss 0.661975  auc  0.0000 MAE  0.1652 rmse  0.2604  df(ActivateDay.Avg) 0.1131
     train: epoch 70 loss 0.022972  auc  0.0000 MAE  0.0686 rmse  0.1080  df(ActivateDay.Avg) 0.0036
               valid loss 0.666264  auc  0.0000 MAE  0.1640 rmse  0.2603  df(ActivateDay.Avg) 0.1022
     train: epoch 71 loss 0.022866  auc  0.0000 MAE  0.0686 rmse  0.1078  df(ActivateDay.Avg) 0.0087
               valid loss 0.624295  auc  0.0000 MAE  0.1700 rmse  0.2629  df(ActivateDay.Avg) 0.0209
     train: epoch 72 loss 0.022903  auc  0.0000 MAE  0.0684 rmse  0.1079  df(ActivateDay.Avg) 0.0058
               valid loss 0.544657  auc  0.0000 MAE  0.1784 rmse  0.2642  df(ActivateDay.Avg) 0.1398
     train: epoch 73 loss 0.021463  auc  0.0000 MAE  0.0663 rmse  0.1044  df(ActivateDay.Avg) 0.0062
               valid loss 0.665879  auc  0.0000 MAE  0.1647 rmse  0.2626  df(ActivateDay.Avg) 0.0553
     train: epoch 74 loss 0.022500  auc  0.0000 MAE  0.0680 rmse  0.1069  df(ActivateDay.Avg) 0.0066
               valid loss 0.712314  auc  0.0000 MAE  0.1584 rmse  0.2548  df(ActivateDay.Avg) 0.1715
     train: epoch 75 loss 0.024258  auc  0.0000 MAE  0.0712 rmse  0.1110  df(ActivateDay.Avg) 0.0072
               valid loss 0.612650  auc  0.0000 MAE  0.1669 rmse  0.2611  df(ActivateDay.Avg) 0.0276
     train: epoch 76 loss 0.022052  auc  0.0000 MAE  0.0671 rmse  0.1058  df(ActivateDay.Avg) 0.0119
               valid loss 0.629545  auc  0.0000 MAE  0.1703 rmse  0.2636  df(ActivateDay.Avg) 0.0433
     train: epoch 77 loss 0.023591  auc  0.0000 MAE  0.0694 rmse  0.1095  df(ActivateDay.Avg) 0.0077
               valid loss 0.783778  auc  0.0000 MAE  0.1562 rmse  0.2589  df(ActivateDay.Avg) 0.2002
     train: epoch 78 loss 0.023165  auc  0.0000 MAE  0.0691 rmse  0.1085  df(ActivateDay.Avg) 0.0099
               valid loss 0.641356  auc  0.0000 MAE  0.1610 rmse  0.2561  df(ActivateDay.Avg) 0.0352
     train: epoch 79 loss 0.020798  auc  0.0000 MAE  0.0647 rmse  0.1028  df(ActivateDay.Avg) 0.0051
               valid loss 0.701560  auc  0.0000 MAE  0.1604 rmse  0.2578  df(ActivateDay.Avg) 0.1371
     train: epoch 80 loss 0.020269  auc  0.0000 MAE  0.0645 rmse  0.1015  df(ActivateDay.Avg) 0.0018
               valid loss 0.593641  auc  0.0000 MAE  0.1724 rmse  0.2587  df(ActivateDay.Avg) 0.0143
     train: epoch 81 loss 0.021210  auc  0.0000 MAE  0.0660 rmse  0.1038  df(ActivateDay.Avg) 0.0095
               valid loss 0.664426  auc  0.0000 MAE  0.1604 rmse  0.2547  df(ActivateDay.Avg) 0.0707
     train: epoch 82 loss 0.020608  auc  0.0000 MAE  0.0645 rmse  0.1023  df(ActivateDay.Avg) 0.0063
               valid loss 0.570700  auc  0.0000 MAE  0.1724 rmse  0.2628  df(ActivateDay.Avg) 0.1135
     train: epoch 83 loss 0.020528  auc  0.0000 MAE  0.0642 rmse  0.1021  df(ActivateDay.Avg) 0.0052
               valid loss 0.681323  auc  0.0000 MAE  0.1668 rmse  0.2634  df(ActivateDay.Avg) 0.0984
     train: epoch 84 loss 0.020478  auc  0.0000 MAE  0.0643 rmse  0.1020  df(ActivateDay.Avg) 0.0066
               valid loss 0.669719  auc  0.0000 MAE  0.1646 rmse  0.2623  df(ActivateDay.Avg) 0.0551
     train: epoch 85 loss 0.021528  auc  0.0000 MAE  0.0654 rmse  0.1046  df(ActivateDay.Avg) 0.0097
               valid loss 0.619061  auc  0.0000 MAE  0.1671 rmse  0.2624  df(ActivateDay.Avg) 0.0194
     train: epoch 86 loss 0.018954  auc  0.0000 MAE  0.0614 rmse  0.0981  df(ActivateDay.Avg) 0.0108
               valid loss 0.625433  auc  0.0000 MAE  0.1693 rmse  0.2626  df(ActivateDay.Avg) 0.0088
     train: epoch 87 loss 0.018277  auc  0.0000 MAE  0.0597 rmse  0.0964  df(ActivateDay.Avg) 0.0055
               valid loss 0.627606  auc  0.0000 MAE  0.1673 rmse  0.2618  df(ActivateDay.Avg) 0.0454
     train: epoch 88 loss 0.021060  auc  0.0000 MAE  0.0646 rmse  0.1034  df(ActivateDay.Avg) 0.0096
               valid loss 0.639455  auc  0.0000 MAE  0.1662 rmse  0.2622  df(ActivateDay.Avg) 0.0069
     train: epoch 89 loss 0.019418  auc  0.0000 MAE  0.0627 rmse  0.0993  df(ActivateDay.Avg) 0.0103
               valid loss 0.667421  auc  0.0000 MAE  0.1595 rmse  0.2534  df(ActivateDay.Avg) 0.0729
     train: epoch 90 loss 0.018887  auc  0.0000 MAE  0.0618 rmse  0.0979  df(ActivateDay.Avg) 0.0064
               valid loss 0.756101  auc  0.0000 MAE  0.1588 rmse  0.2611  df(ActivateDay.Avg) 0.1693
     train: epoch 91 loss 0.021828  auc  0.0000 MAE  0.0666 rmse  0.1053  df(ActivateDay.Avg) 0.0098
               valid loss 0.715424  auc  0.0000 MAE  0.1597 rmse  0.2563  df(ActivateDay.Avg) 0.1564
     train: epoch 92 loss 0.018318  auc  0.0000 MAE  0.0610 rmse  0.0965  df(ActivateDay.Avg) 0.0101
               valid loss 0.630253  auc  0.0000 MAE  0.1699 rmse  0.2647  df(ActivateDay.Avg) 0.0122
     train: epoch 93 loss 0.016517  auc  0.0000 MAE  0.0580 rmse  0.0916  df(ActivateDay.Avg) 0.0020
               valid loss 0.709730  auc  0.0000 MAE  0.1659 rmse  0.2654  df(ActivateDay.Avg) 0.1187
     train: epoch 94 loss 0.017554  auc  0.0000 MAE  0.0589 rmse  0.0944  df(ActivateDay.Avg) 0.0110
               valid loss 0.654326  auc  0.0000 MAE  0.1629 rmse  0.2577  df(ActivateDay.Avg) 0.0350
     train: epoch 95 loss 0.017044  auc  0.0000 MAE  0.0592 rmse  0.0930  df(ActivateDay.Avg) 0.0041
               valid loss 0.591005  auc  0.0000 MAE  0.1758 rmse  0.2699  df(ActivateDay.Avg) 0.1226
     train: epoch 96 loss 0.016671  auc  0.0000 MAE  0.0578 rmse  0.0920  df(ActivateDay.Avg) 0.0074
               valid loss 0.532326  auc  0.0000 MAE  0.1841 rmse  0.2716  df(ActivateDay.Avg) 0.2276
     train: epoch 97 loss 0.018051  auc  0.0000 MAE  0.0603 rmse  0.0958  df(ActivateDay.Avg) 0.0104
               valid loss 0.668072  auc  0.0000 MAE  0.1647 rmse  0.2647  df(ActivateDay.Avg) 0.0179
     train: epoch 98 loss 0.018820  auc  0.0000 MAE  0.0614 rmse  0.0978  df(ActivateDay.Avg) 0.0082
               valid loss 0.598291  auc  0.0000 MAE  0.1745 rmse  0.2636  df(ActivateDay.Avg) 0.0580
     train: epoch 99 loss 0.018249  auc  0.0000 MAE  0.0614 rmse  0.0963  df(ActivateDay.Avg) 0.0036
               valid loss 0.593765  auc  0.0000 MAE  0.1705 rmse  0.2648  df(ActivateDay.Avg) 0.1177
best_epoch:  3.0000
best_valid_auc 0.0000 best_valid_MAE 0.1629 best_valid_rmse 0.2214 best_valid_df 0.0599 
best_auc 0.0000 best_MAE 0.1656 rmse 0.2256 df 0.0645
