{'model_name': 'CLSA', 'clas_conv2_kernel': 3, 'clsa_conv2_output_size': 7, 'clas_pool_kernel': 2, 'lstm_input_size': 100, 'hidden_size': 14, 'attention_input_size': 28, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 5, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=5), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3878,  688,  510,  374,  302,  262,  250,  187,  171,  166,  161,
        124,  124,  163,  169,  202,  342])}
               valid loss 0.463909  auc  0.0000 MAE  0.1671 rmse  0.2268  df(ActivateDay.Avg) 0.1800
     train: epoch 17 loss 0.075932  auc  0.0000 MAE  0.1352 rmse  0.1964  df(ActivateDay.Avg) 0.0022
               valid loss 0.518699  auc  0.0000 MAE  0.1552 rmse  0.2234  df(ActivateDay.Avg) 0.0173
     train: epoch 18 loss 0.073779  auc  0.0000 MAE  0.1339 rmse  0.1936  df(ActivateDay.Avg) 0.0031
               valid loss 0.494807  auc  0.0000 MAE  0.1622 rmse  0.2259  df(ActivateDay.Avg) 0.0906
     train: epoch 19 loss 0.073674  auc  0.0000 MAE  0.1331 rmse  0.1934  df(ActivateDay.Avg) 0.0023
               valid loss 0.490945  auc  0.0000 MAE  0.1617 rmse  0.2273  df(ActivateDay.Avg) 0.1165
     train: epoch 20 loss 0.072173  auc  0.0000 MAE  0.1318 rmse  0.1915  df(ActivateDay.Avg) 0.0007
               valid loss 0.581208  auc  0.0000 MAE  0.1519 rmse  0.2292  df(ActivateDay.Avg) 0.1362
     train: epoch 21 loss 0.070340  auc  0.0000 MAE  0.1296 rmse  0.1890  df(ActivateDay.Avg) 0.0031
               valid loss 0.519555  auc  0.0000 MAE  0.1550 rmse  0.2278  df(ActivateDay.Avg) 0.0523
     train: epoch 22 loss 0.069333  auc  0.0000 MAE  0.1287 rmse  0.1877  df(ActivateDay.Avg) 0.0007
               valid loss 0.586831  auc  0.0000 MAE  0.1483 rmse  0.2307  df(ActivateDay.Avg) 0.0717
     train: epoch 23 loss 0.066308  auc  0.0000 MAE  0.1256 rmse  0.1835  df(ActivateDay.Avg) 0.0004
               valid loss 0.563557  auc  0.0000 MAE  0.1507 rmse  0.2278  df(ActivateDay.Avg) 0.0619
     train: epoch 24 loss 0.065726  auc  0.0000 MAE  0.1247 rmse  0.1827  df(ActivateDay.Avg) 0.0040
               valid loss 0.531143  auc  0.0000 MAE  0.1560 rmse  0.2335  df(ActivateDay.Avg) 0.0382
     train: epoch 25 loss 0.064471  auc  0.0000 MAE  0.1230 rmse  0.1810  df(ActivateDay.Avg) 0.0029
               valid loss 0.583808  auc  0.0000 MAE  0.1514 rmse  0.2308  df(ActivateDay.Avg) 0.1240
     train: epoch 26 loss 0.063482  auc  0.0000 MAE  0.1225 rmse  0.1796  df(ActivateDay.Avg) 0.0033
               valid loss 0.563768  auc  0.0000 MAE  0.1518 rmse  0.2331  df(ActivateDay.Avg) 0.0331
     train: epoch 27 loss 0.058802  auc  0.0000 MAE  0.1177 rmse  0.1728  df(ActivateDay.Avg) 0.0001
               valid loss 0.513113  auc  0.0000 MAE  0.1595 rmse  0.2350  df(ActivateDay.Avg) 0.0971
     train: epoch 28 loss 0.058712  auc  0.0000 MAE  0.1176 rmse  0.1727  df(ActivateDay.Avg) 0.0020
               valid loss 0.532199  auc  0.0000 MAE  0.1577 rmse  0.2329  df(ActivateDay.Avg) 0.0217
     train: epoch 29 loss 0.055884  auc  0.0000 MAE  0.1137 rmse  0.1685  df(ActivateDay.Avg) 0.0064
               valid loss 0.463920  auc  0.0000 MAE  0.1760 rmse  0.2484  df(ActivateDay.Avg) 0.2574
     train: epoch 30 loss 0.055407  auc  0.0000 MAE  0.1135 rmse  0.1678  df(ActivateDay.Avg) 0.0035
               valid loss 0.535649  auc  0.0000 MAE  0.1583 rmse  0.2417  df(ActivateDay.Avg) 0.0818
     train: epoch 31 loss 0.049891  auc  0.0000 MAE  0.1071 rmse  0.1592  df(ActivateDay.Avg) 0.0019
               valid loss 0.588950  auc  0.0000 MAE  0.1577 rmse  0.2433  df(ActivateDay.Avg) 0.0885
     train: epoch 32 loss 0.051591  auc  0.0000 MAE  0.1088 rmse  0.1619  df(ActivateDay.Avg) 0.0089
               valid loss 0.557843  auc  0.0000 MAE  0.1632 rmse  0.2436  df(ActivateDay.Avg) 0.0633
     train: epoch 33 loss 0.048817  auc  0.0000 MAE  0.1065 rmse  0.1575  df(ActivateDay.Avg) 0.0022
               valid loss 0.558216  auc  0.0000 MAE  0.1609 rmse  0.2463  df(ActivateDay.Avg) 0.0006
     train: epoch 34 loss 0.048507  auc  0.0000 MAE  0.1060 rmse  0.1570  df(ActivateDay.Avg) 0.0017
               valid loss 0.546216  auc  0.0000 MAE  0.1616 rmse  0.2450  df(ActivateDay.Avg) 0.0321
     train: epoch 35 loss 0.045289  auc  0.0000 MAE  0.1021 rmse  0.1517  df(ActivateDay.Avg) 0.0005
               valid loss 0.592344  auc  0.0000 MAE  0.1540 rmse  0.2416  df(ActivateDay.Avg) 0.0732
     train: epoch 36 loss 0.044175  auc  0.0000 MAE  0.1010 rmse  0.1498  df(ActivateDay.Avg) 0.0089
               valid loss 0.549902  auc  0.0000 MAE  0.1662 rmse  0.2472  df(ActivateDay.Avg) 0.0009
     train: epoch 37 loss 0.043511  auc  0.0000 MAE  0.1000 rmse  0.1487  df(ActivateDay.Avg) 0.0068
               valid loss 0.561409  auc  0.0000 MAE  0.1576 rmse  0.2425  df(ActivateDay.Avg) 0.0119
     train: epoch 38 loss 0.042700  auc  0.0000 MAE  0.0993 rmse  0.1473  df(ActivateDay.Avg) 0.0009
               valid loss 0.569217  auc  0.0000 MAE  0.1617 rmse  0.2524  df(ActivateDay.Avg) 0.0452
     train: epoch 39 loss 0.040056  auc  0.0000 MAE  0.0955 rmse  0.1426  df(ActivateDay.Avg) 0.0058
               valid loss 0.559349  auc  0.0000 MAE  0.1604 rmse  0.2480  df(ActivateDay.Avg) 0.0216
     train: epoch 40 loss 0.038274  auc  0.0000 MAE  0.0935 rmse  0.1394  df(ActivateDay.Avg) 0.0037
               valid loss 0.569478  auc  0.0000 MAE  0.1634 rmse  0.2500  df(ActivateDay.Avg) 0.0365
     train: epoch 41 loss 0.036143  auc  0.0000 MAE  0.0912 rmse  0.1355  df(ActivateDay.Avg) 0.0004
               valid loss 0.565805  auc  0.0000 MAE  0.1593 rmse  0.2495  df(ActivateDay.Avg) 0.0345
     train: epoch 42 loss 0.036341  auc  0.0000 MAE  0.0906 rmse  0.1359  df(ActivateDay.Avg) 0.0112
               valid loss 0.531144  auc  0.0000 MAE  0.1670 rmse  0.2488  df(ActivateDay.Avg) 0.0660
     train: epoch 43 loss 0.037455  auc  0.0000 MAE  0.0922 rmse  0.1379  df(ActivateDay.Avg) 0.0004
               valid loss 0.500939  auc  0.0000 MAE  0.1724 rmse  0.2534  df(ActivateDay.Avg) 0.1714
     train: epoch 44 loss 0.034930  auc  0.0000 MAE  0.0895 rmse  0.1332  df(ActivateDay.Avg) 0.0012
               valid loss 0.601438  auc  0.0000 MAE  0.1619 rmse  0.2491  df(ActivateDay.Avg) 0.0985
     train: epoch 45 loss 0.034849  auc  0.0000 MAE  0.0894 rmse  0.1330  df(ActivateDay.Avg) 0.0001
               valid loss 0.595456  auc  0.0000 MAE  0.1656 rmse  0.2530  df(ActivateDay.Avg) 0.0751
     train: epoch 46 loss 0.032391  auc  0.0000 MAE  0.0856 rmse  0.1283  df(ActivateDay.Avg) 0.0038
               valid loss 0.574038  auc  0.0000 MAE  0.1597 rmse  0.2525  df(ActivateDay.Avg) 0.0449
     train: epoch 47 loss 0.032340  auc  0.0000 MAE  0.0869 rmse  0.1282  df(ActivateDay.Avg) 0.0028
               valid loss 0.589396  auc  0.0000 MAE  0.1640 rmse  0.2549  df(ActivateDay.Avg) 0.0238
     train: epoch 48 loss 0.030045  auc  0.0000 MAE  0.0836 rmse  0.1235  df(ActivateDay.Avg) 0.0030
               valid loss 0.646833  auc  0.0000 MAE  0.1651 rmse  0.2559  df(ActivateDay.Avg) 0.1949
     train: epoch 49 loss 0.030209  auc  0.0000 MAE  0.0827 rmse  0.1239  df(ActivateDay.Avg) 0.0027
               valid loss 0.598750  auc  0.0000 MAE  0.1589 rmse  0.2507  df(ActivateDay.Avg) 0.0565
     train: epoch 50 loss 0.030858  auc  0.0000 MAE  0.0843 rmse  0.1252  df(ActivateDay.Avg) 0.0007
               valid loss 0.633527  auc  0.0000 MAE  0.1608 rmse  0.2550  df(ActivateDay.Avg) 0.1147
     train: epoch 51 loss 0.030420  auc  0.0000 MAE  0.0839 rmse  0.1243  df(ActivateDay.Avg) 0.0046
               valid loss 0.529163  auc  0.0000 MAE  0.1773 rmse  0.2685  df(ActivateDay.Avg) 0.1613
     train: epoch 52 loss 0.031108  auc  0.0000 MAE  0.0839 rmse  0.1257  df(ActivateDay.Avg) 0.0007
               valid loss 0.541658  auc  0.0000 MAE  0.1756 rmse  0.2592  df(ActivateDay.Avg) 0.0773
     train: epoch 53 loss 0.028726  auc  0.0000 MAE  0.0811 rmse  0.1208  df(ActivateDay.Avg) 0.0041
               valid loss 0.599913  auc  0.0000 MAE  0.1567 rmse  0.2484  df(ActivateDay.Avg) 0.0497
     train: epoch 54 loss 0.027659  auc  0.0000 MAE  0.0798 rmse  0.1185  df(ActivateDay.Avg) 0.0001
               valid loss 0.564232  auc  0.0000 MAE  0.1702 rmse  0.2572  df(ActivateDay.Avg) 0.0078
     train: epoch 55 loss 0.027324  auc  0.0000 MAE  0.0795 rmse  0.1178  df(ActivateDay.Avg) 0.0030
               valid loss 0.596549  auc  0.0000 MAE  0.1633 rmse  0.2538  df(ActivateDay.Avg) 0.0309
     train: epoch 56 loss 0.026465  auc  0.0000 MAE  0.0772 rmse  0.1159  df(ActivateDay.Avg) 0.0012
               valid loss 0.632317  auc  0.0000 MAE  0.1652 rmse  0.2594  df(ActivateDay.Avg) 0.1035
     train: epoch 57 loss 0.025210  auc  0.0000 MAE  0.0760 rmse  0.1132  df(ActivateDay.Avg) 0.0069
               valid loss 0.648362  auc  0.0000 MAE  0.1626 rmse  0.2561  df(ActivateDay.Avg) 0.1479
     train: epoch 58 loss 0.026209  auc  0.0000 MAE  0.0772 rmse  0.1154  df(ActivateDay.Avg) 0.0007
               valid loss 0.556381  auc  0.0000 MAE  0.1715 rmse  0.2573  df(ActivateDay.Avg) 0.0375
     train: epoch 59 loss 0.024706  auc  0.0000 MAE  0.0749 rmse  0.1120  df(ActivateDay.Avg) 0.0027
               valid loss 0.623051  auc  0.0000 MAE  0.1700 rmse  0.2620  df(ActivateDay.Avg) 0.0978
     train: epoch 60 loss 0.025303  auc  0.0000 MAE  0.0760 rmse  0.1134  df(ActivateDay.Avg) 0.0027
               valid loss 0.571205  auc  0.0000 MAE  0.1668 rmse  0.2522  df(ActivateDay.Avg) 0.0053
     train: epoch 61 loss 0.025573  auc  0.0000 MAE  0.0764 rmse  0.1140  df(ActivateDay.Avg) 0.0040
               valid loss 0.704102  auc  0.0000 MAE  0.1633 rmse  0.2618  df(ActivateDay.Avg) 0.2773
     train: epoch 62 loss 0.027022  auc  0.0000 MAE  0.0784 rmse  0.1172  df(ActivateDay.Avg) 0.0024
               valid loss 0.618210  auc  0.0000 MAE  0.1625 rmse  0.2586  df(ActivateDay.Avg) 0.0374
     train: epoch 63 loss 0.025252  auc  0.0000 MAE  0.0761 rmse  0.1133  df(ActivateDay.Avg) 0.0047
               valid loss 0.581338  auc  0.0000 MAE  0.1639 rmse  0.2559  df(ActivateDay.Avg) 0.0160
     train: epoch 64 loss 0.022816  auc  0.0000 MAE  0.0721 rmse  0.1077  df(ActivateDay.Avg) 0.0001
               valid loss 0.558275  auc  0.0000 MAE  0.1702 rmse  0.2618  df(ActivateDay.Avg) 0.1050
     train: epoch 65 loss 0.026069  auc  0.0000 MAE  0.0769 rmse  0.1151  df(ActivateDay.Avg) 0.0008
               valid loss 0.580436  auc  0.0000 MAE  0.1618 rmse  0.2543  df(ActivateDay.Avg) 0.0358
     train: epoch 66 loss 0.021981  auc  0.0000 MAE  0.0708 rmse  0.1057  df(ActivateDay.Avg) 0.0053
               valid loss 0.632548  auc  0.0000 MAE  0.1631 rmse  0.2579  df(ActivateDay.Avg) 0.0943
     train: epoch 67 loss 0.022242  auc  0.0000 MAE  0.0706 rmse  0.1063  df(ActivateDay.Avg) 0.0011
               valid loss 0.601059  auc  0.0000 MAE  0.1649 rmse  0.2569  df(ActivateDay.Avg) 0.0368
     train: epoch 68 loss 0.024658  auc  0.0000 MAE  0.0738 rmse  0.1119  df(ActivateDay.Avg) 0.0011
               valid loss 0.551420  auc  0.0000 MAE  0.1789 rmse  0.2656  df(ActivateDay.Avg) 0.1002
     train: epoch 69 loss 0.024440  auc  0.0000 MAE  0.0737 rmse  0.1114  df(ActivateDay.Avg) 0.0005
               valid loss 0.512253  auc  0.0000 MAE  0.1764 rmse  0.2634  df(ActivateDay.Avg) 0.1994
     train: epoch 70 loss 0.025532  auc  0.0000 MAE  0.0768 rmse  0.1139  df(ActivateDay.Avg) 0.0028
               valid loss 0.608630  auc  0.0000 MAE  0.1657 rmse  0.2587  df(ActivateDay.Avg) 0.0405
     train: epoch 71 loss 0.025032  auc  0.0000 MAE  0.0758 rmse  0.1128  df(ActivateDay.Avg) 0.0029
               valid loss 0.594987  auc  0.0000 MAE  0.1667 rmse  0.2612  df(ActivateDay.Avg) 0.0120
     train: epoch 72 loss 0.022960  auc  0.0000 MAE  0.0724 rmse  0.1080  df(ActivateDay.Avg) 0.0038
               valid loss 0.624158  auc  0.0000 MAE  0.1600 rmse  0.2539  df(ActivateDay.Avg) 0.0674
     train: epoch 73 loss 0.022593  auc  0.0000 MAE  0.0716 rmse  0.1071  df(ActivateDay.Avg) 0.0031
               valid loss 0.654967  auc  0.0000 MAE  0.1593 rmse  0.2542  df(ActivateDay.Avg) 0.1382
     train: epoch 74 loss 0.021667  auc  0.0000 MAE  0.0696 rmse  0.1049  df(ActivateDay.Avg) 0.0007
               valid loss 0.574283  auc  0.0000 MAE  0.1677 rmse  0.2601  df(ActivateDay.Avg) 0.0528
     train: epoch 75 loss 0.021597  auc  0.0000 MAE  0.0695 rmse  0.1047  df(ActivateDay.Avg) 0.0025
               valid loss 0.535853  auc  0.0000 MAE  0.1750 rmse  0.2603  df(ActivateDay.Avg) 0.1197
     train: epoch 76 loss 0.021236  auc  0.0000 MAE  0.0703 rmse  0.1039  df(ActivateDay.Avg) 0.0056
               valid loss 0.613999  auc  0.0000 MAE  0.1706 rmse  0.2624  df(ActivateDay.Avg) 0.0385
     train: epoch 77 loss 0.020851  auc  0.0000 MAE  0.0682 rmse  0.1029  df(ActivateDay.Avg) 0.0004
               valid loss 0.607105  auc  0.0000 MAE  0.1691 rmse  0.2593  df(ActivateDay.Avg) 0.0660
     train: epoch 78 loss 0.021125  auc  0.0000 MAE  0.0697 rmse  0.1036  df(ActivateDay.Avg) 0.0038
               valid loss 0.594756  auc  0.0000 MAE  0.1656 rmse  0.2585  df(ActivateDay.Avg) 0.0072
     train: epoch 79 loss 0.021495  auc  0.0000 MAE  0.0699 rmse  0.1045  df(ActivateDay.Avg) 0.0055
               valid loss 0.573285  auc  0.0000 MAE  0.1659 rmse  0.2571  df(ActivateDay.Avg) 0.0467
     train: epoch 80 loss 0.018822  auc  0.0000 MAE  0.0661 rmse  0.0978  df(ActivateDay.Avg) 0.0050
               valid loss 0.606917  auc  0.0000 MAE  0.1677 rmse  0.2605  df(ActivateDay.Avg) 0.0150
     train: epoch 81 loss 0.018832  auc  0.0000 MAE  0.0655 rmse  0.0978  df(ActivateDay.Avg) 0.0026
               valid loss 0.620421  auc  0.0000 MAE  0.1638 rmse  0.2564  df(ActivateDay.Avg) 0.0562
     train: epoch 82 loss 0.019598  auc  0.0000 MAE  0.0665 rmse  0.0998  df(ActivateDay.Avg) 0.0012
               valid loss 0.529842  auc  0.0000 MAE  0.1797 rmse  0.2662  df(ActivateDay.Avg) 0.1596
     train: epoch 83 loss 0.021214  auc  0.0000 MAE  0.0694 rmse  0.1038  df(ActivateDay.Avg) 0.0009
               valid loss 0.584149  auc  0.0000 MAE  0.1660 rmse  0.2602  df(ActivateDay.Avg) 0.0451
     train: epoch 84 loss 0.018930  auc  0.0000 MAE  0.0656 rmse  0.0981  df(ActivateDay.Avg) 0.0055
               valid loss 0.654098  auc  0.0000 MAE  0.1632 rmse  0.2599  df(ActivateDay.Avg) 0.1006
     train: epoch 85 loss 0.021818  auc  0.0000 MAE  0.0707 rmse  0.1053  df(ActivateDay.Avg) 0.0043
               valid loss 0.559283  auc  0.0000 MAE  0.1795 rmse  0.2719  df(ActivateDay.Avg) 0.1195
     train: epoch 86 loss 0.020049  auc  0.0000 MAE  0.0682 rmse  0.1009  df(ActivateDay.Avg) 0.0057
               valid loss 0.577316  auc  0.0000 MAE  0.1727 rmse  0.2674  df(ActivateDay.Avg) 0.0829
     train: epoch 87 loss 0.019308  auc  0.0000 MAE  0.0666 rmse  0.0990  df(ActivateDay.Avg) 0.0015
               valid loss 0.616506  auc  0.0000 MAE  0.1602 rmse  0.2557  df(ActivateDay.Avg) 0.0353
     train: epoch 88 loss 0.019377  auc  0.0000 MAE  0.0666 rmse  0.0992  df(ActivateDay.Avg) 0.0015
               valid loss 0.660930  auc  0.0000 MAE  0.1592 rmse  0.2570  df(ActivateDay.Avg) 0.1049
     train: epoch 89 loss 0.022767  auc  0.0000 MAE  0.0718 rmse  0.1075  df(ActivateDay.Avg) 0.0010
               valid loss 0.602596  auc  0.0000 MAE  0.1747 rmse  0.2665  df(ActivateDay.Avg) 0.0044
     train: epoch 90 loss 0.021410  auc  0.0000 MAE  0.0686 rmse  0.1043  df(ActivateDay.Avg) 0.0049
               valid loss 0.587044  auc  0.0000 MAE  0.1666 rmse  0.2567  df(ActivateDay.Avg) 0.0086
     train: epoch 91 loss 0.017182  auc  0.0000 MAE  0.0627 rmse  0.0934  df(ActivateDay.Avg) 0.0066
               valid loss 0.602925  auc  0.0000 MAE  0.1681 rmse  0.2607  df(ActivateDay.Avg) 0.0039
     train: epoch 92 loss 0.018668  auc  0.0000 MAE  0.0654 rmse  0.0974  df(ActivateDay.Avg) 0.0009
               valid loss 0.578115  auc  0.0000 MAE  0.1715 rmse  0.2665  df(ActivateDay.Avg) 0.0716
     train: epoch 93 loss 0.017598  auc  0.0000 MAE  0.0636 rmse  0.0945  df(ActivateDay.Avg) 0.0033
               valid loss 0.642709  auc  0.0000 MAE  0.1603 rmse  0.2555  df(ActivateDay.Avg) 0.0799
     train: epoch 94 loss 0.017158  auc  0.0000 MAE  0.0621 rmse  0.0934  df(ActivateDay.Avg) 0.0005
               valid loss 0.599051  auc  0.0000 MAE  0.1654 rmse  0.2578  df(ActivateDay.Avg) 0.0009
     train: epoch 95 loss 0.018098  auc  0.0000 MAE  0.0644 rmse  0.0959  df(ActivateDay.Avg) 0.0015
               valid loss 0.642892  auc  0.0000 MAE  0.1594 rmse  0.2538  df(ActivateDay.Avg) 0.0909
     train: epoch 96 loss 0.016864  auc  0.0000 MAE  0.0614 rmse  0.0926  df(ActivateDay.Avg) 0.0016
               valid loss 0.603017  auc  0.0000 MAE  0.1654 rmse  0.2597  df(ActivateDay.Avg) 0.0108
     train: epoch 97 loss 0.018758  auc  0.0000 MAE  0.0652 rmse  0.0976  df(ActivateDay.Avg) 0.0028
               valid loss 0.609442  auc  0.0000 MAE  0.1649 rmse  0.2583  df(ActivateDay.Avg) 0.0237
     train: epoch 98 loss 0.021802  auc  0.0000 MAE  0.0696 rmse  0.1052  df(ActivateDay.Avg) 0.0055
               valid loss 0.555518  auc  0.0000 MAE  0.1757 rmse  0.2665  df(ActivateDay.Avg) 0.1069
     train: epoch 99 loss 0.017388  auc  0.0000 MAE  0.0639 rmse  0.0940  df(ActivateDay.Avg) 0.0065
               valid loss 0.615976  auc  0.0000 MAE  0.1629 rmse  0.2583  df(ActivateDay.Avg) 0.0135
best_epoch:  6.0000
best_valid_auc 0.0000 best_valid_MAE 0.1516 best_valid_rmse 0.2181 best_valid_df 0.0758 
best_auc 0.0000 best_MAE 0.1516 rmse 0.2194 df 0.0459
