{'model_name': 'CFIN', 'conv_size': 256, 'context_size': 32, 'embedding_size': 64, 'deep_layers': [100, 50], 'attn_enable': 1, 'attn_size': 128, 'kernel_size': 5, 'stride': 5, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'dropout_p': 0.1, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 7, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=7), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3915,  679,  514,  362,  268,  263,  241,  181,  181,  188,  158,
        138,  120,  154,  184,  194,  333])}
     train: epoch 53 loss 0.077788  auc  0.0000 MAE  0.1333 rmse  0.1988  df(ActivateDay.Avg) 0.0134
               valid loss 0.640501  auc  0.0000 MAE  0.1726 rmse  0.2561  df(ActivateDay.Avg) 0.0522
     train: epoch 54 loss 0.078986  auc  0.0000 MAE  0.1341 rmse  0.2003  df(ActivateDay.Avg) 0.0137
               valid loss 0.805235  auc  0.0000 MAE  0.1621 rmse  0.2630  df(ActivateDay.Avg) 0.1246
     train: epoch 55 loss 0.077389  auc  0.0000 MAE  0.1316 rmse  0.1983  df(ActivateDay.Avg) 0.0218
               valid loss 0.563293  auc  0.0000 MAE  0.1851 rmse  0.2585  df(ActivateDay.Avg) 0.0820
     train: epoch 56 loss 0.078143  auc  0.0000 MAE  0.1338 rmse  0.1992  df(ActivateDay.Avg) 0.0160
               valid loss 0.765542  auc  0.0000 MAE  0.1702 rmse  0.2588  df(ActivateDay.Avg) 0.1532
     train: epoch 57 loss 0.077197  auc  0.0000 MAE  0.1330 rmse  0.1980  df(ActivateDay.Avg) 0.0131
               valid loss 0.602592  auc  0.0000 MAE  0.1804 rmse  0.2608  df(ActivateDay.Avg) 0.0120
     train: epoch 58 loss 0.078122  auc  0.0000 MAE  0.1332 rmse  0.1992  df(ActivateDay.Avg) 0.0190
               valid loss 0.711486  auc  0.0000 MAE  0.1754 rmse  0.2599  df(ActivateDay.Avg) 0.0434
     train: epoch 59 loss 0.076356  auc  0.0000 MAE  0.1311 rmse  0.1969  df(ActivateDay.Avg) 0.0163
               valid loss 0.779683  auc  0.0000 MAE  0.1656 rmse  0.2609  df(ActivateDay.Avg) 0.1825
     train: epoch 60 loss 0.078058  auc  0.0000 MAE  0.1331 rmse  0.1991  df(ActivateDay.Avg) 0.0099
               valid loss 0.711076  auc  0.0000 MAE  0.1752 rmse  0.2588  df(ActivateDay.Avg) 0.0516
     train: epoch 61 loss 0.076065  auc  0.0000 MAE  0.1314 rmse  0.1966  df(ActivateDay.Avg) 0.0131
               valid loss 0.806021  auc  0.0000 MAE  0.1656 rmse  0.2581  df(ActivateDay.Avg) 0.1843
     train: epoch 62 loss 0.076485  auc  0.0000 MAE  0.1309 rmse  0.1971  df(ActivateDay.Avg) 0.0246
               valid loss 0.633133  auc  0.0000 MAE  0.1732 rmse  0.2577  df(ActivateDay.Avg) 0.0136
     train: epoch 63 loss 0.076089  auc  0.0000 MAE  0.1317 rmse  0.1966  df(ActivateDay.Avg) 0.0124
               valid loss 0.667474  auc  0.0000 MAE  0.1821 rmse  0.2592  df(ActivateDay.Avg) 0.0425
     train: epoch 64 loss 0.075494  auc  0.0000 MAE  0.1306 rmse  0.1958  df(ActivateDay.Avg) 0.0120
               valid loss 0.717510  auc  0.0000 MAE  0.1686 rmse  0.2587  df(ActivateDay.Avg) 0.0401
     train: epoch 65 loss 0.076381  auc  0.0000 MAE  0.1321 rmse  0.1970  df(ActivateDay.Avg) 0.0150
               valid loss 0.789672  auc  0.0000 MAE  0.1618 rmse  0.2617  df(ActivateDay.Avg) 0.0837
     train: epoch 66 loss 0.074716  auc  0.0000 MAE  0.1298 rmse  0.1948  df(ActivateDay.Avg) 0.0139
               valid loss 0.636949  auc  0.0000 MAE  0.1723 rmse  0.2567  df(ActivateDay.Avg) 0.0528
     train: epoch 67 loss 0.075196  auc  0.0000 MAE  0.1306 rmse  0.1954  df(ActivateDay.Avg) 0.0114
               valid loss 0.686270  auc  0.0000 MAE  0.1815 rmse  0.2591  df(ActivateDay.Avg) 0.0063
     train: epoch 68 loss 0.075507  auc  0.0000 MAE  0.1302 rmse  0.1958  df(ActivateDay.Avg) 0.0187
               valid loss 0.715573  auc  0.0000 MAE  0.1731 rmse  0.2616  df(ActivateDay.Avg) 0.0041
     train: epoch 69 loss 0.074307  auc  0.0000 MAE  0.1291 rmse  0.1943  df(ActivateDay.Avg) 0.0163
               valid loss 0.626956  auc  0.0000 MAE  0.1775 rmse  0.2613  df(ActivateDay.Avg) 0.0201
     train: epoch 70 loss 0.075146  auc  0.0000 MAE  0.1294 rmse  0.1954  df(ActivateDay.Avg) 0.0175
               valid loss 0.689315  auc  0.0000 MAE  0.1736 rmse  0.2581  df(ActivateDay.Avg) 0.0279
     train: epoch 71 loss 0.074895  auc  0.0000 MAE  0.1304 rmse  0.1950  df(ActivateDay.Avg) 0.0109
               valid loss 0.573483  auc  0.0000 MAE  0.2033 rmse  0.2730  df(ActivateDay.Avg) 0.1050
     train: epoch 72 loss 0.073488  auc  0.0000 MAE  0.1289 rmse  0.1932  df(ActivateDay.Avg) 0.0179
               valid loss 0.605346  auc  0.0000 MAE  0.1917 rmse  0.2706  df(ActivateDay.Avg) 0.0838
     train: epoch 73 loss 0.073473  auc  0.0000 MAE  0.1293 rmse  0.1932  df(ActivateDay.Avg) 0.0104
               valid loss 0.703220  auc  0.0000 MAE  0.1685 rmse  0.2628  df(ActivateDay.Avg) 0.1143
     train: epoch 74 loss 0.073578  auc  0.0000 MAE  0.1289 rmse  0.1933  df(ActivateDay.Avg) 0.0101
               valid loss 0.731507  auc  0.0000 MAE  0.1739 rmse  0.2603  df(ActivateDay.Avg) 0.0701
     train: epoch 75 loss 0.073602  auc  0.0000 MAE  0.1291 rmse  0.1934  df(ActivateDay.Avg) 0.0146
               valid loss 0.703016  auc  0.0000 MAE  0.1795 rmse  0.2692  df(ActivateDay.Avg) 0.0252
     train: epoch 76 loss 0.072808  auc  0.0000 MAE  0.1277 rmse  0.1923  df(ActivateDay.Avg) 0.0167
               valid loss 0.660333  auc  0.0000 MAE  0.1910 rmse  0.2650  df(ActivateDay.Avg) 0.0734
     train: epoch 77 loss 0.074918  auc  0.0000 MAE  0.1306 rmse  0.1951  df(ActivateDay.Avg) 0.0134
               valid loss 0.671372  auc  0.0000 MAE  0.1794 rmse  0.2657  df(ActivateDay.Avg) 0.1125
     train: epoch 78 loss 0.072110  auc  0.0000 MAE  0.1281 rmse  0.1914  df(ActivateDay.Avg) 0.0052
               valid loss 0.848388  auc  0.0000 MAE  0.1638 rmse  0.2672  df(ActivateDay.Avg) 0.1588
     train: epoch 79 loss 0.072464  auc  0.0000 MAE  0.1273 rmse  0.1919  df(ActivateDay.Avg) 0.0194
               valid loss 0.650568  auc  0.0000 MAE  0.1787 rmse  0.2660  df(ActivateDay.Avg) 0.0912
     train: epoch 80 loss 0.073160  auc  0.0000 MAE  0.1283 rmse  0.1928  df(ActivateDay.Avg) 0.0134
               valid loss 0.728032  auc  0.0000 MAE  0.1650 rmse  0.2613  df(ActivateDay.Avg) 0.1495
     train: epoch 81 loss 0.071658  auc  0.0000 MAE  0.1269 rmse  0.1908  df(ActivateDay.Avg) 0.0124
               valid loss 0.631790  auc  0.0000 MAE  0.1757 rmse  0.2626  df(ActivateDay.Avg) 0.0263
     train: epoch 82 loss 0.070765  auc  0.0000 MAE  0.1266 rmse  0.1896  df(ActivateDay.Avg) 0.0084
               valid loss 0.686775  auc  0.0000 MAE  0.1735 rmse  0.2669  df(ActivateDay.Avg) 0.0745
     train: epoch 83 loss 0.072188  auc  0.0000 MAE  0.1275 rmse  0.1915  df(ActivateDay.Avg) 0.0176
               valid loss 0.736707  auc  0.0000 MAE  0.1672 rmse  0.2651  df(ActivateDay.Avg) 0.1201
     train: epoch 84 loss 0.073489  auc  0.0000 MAE  0.1289 rmse  0.1932  df(ActivateDay.Avg) 0.0056
               valid loss 0.761818  auc  0.0000 MAE  0.1736 rmse  0.2650  df(ActivateDay.Avg) 0.1213
     train: epoch 85 loss 0.071516  auc  0.0000 MAE  0.1264 rmse  0.1906  df(ActivateDay.Avg) 0.0147
               valid loss 0.720211  auc  0.0000 MAE  0.1713 rmse  0.2675  df(ActivateDay.Avg) 0.1447
     train: epoch 86 loss 0.072336  auc  0.0000 MAE  0.1273 rmse  0.1917  df(ActivateDay.Avg) 0.0239
               valid loss 0.735100  auc  0.0000 MAE  0.1771 rmse  0.2717  df(ActivateDay.Avg) 0.0738
     train: epoch 87 loss 0.070490  auc  0.0000 MAE  0.1258 rmse  0.1892  df(ActivateDay.Avg) 0.0042
               valid loss 0.609817  auc  0.0000 MAE  0.1799 rmse  0.2652  df(ActivateDay.Avg) 0.0599
     train: epoch 88 loss 0.071021  auc  0.0000 MAE  0.1263 rmse  0.1899  df(ActivateDay.Avg) 0.0170
               valid loss 0.729194  auc  0.0000 MAE  0.1660 rmse  0.2645  df(ActivateDay.Avg) 0.0870
     train: epoch 89 loss 0.071755  auc  0.0000 MAE  0.1267 rmse  0.1909  df(ActivateDay.Avg) 0.0098
               valid loss 0.753813  auc  0.0000 MAE  0.1666 rmse  0.2679  df(ActivateDay.Avg) 0.1630
     train: epoch 90 loss 0.071174  auc  0.0000 MAE  0.1256 rmse  0.1901  df(ActivateDay.Avg) 0.0088
               valid loss 0.737731  auc  0.0000 MAE  0.1726 rmse  0.2621  df(ActivateDay.Avg) 0.0517
     train: epoch 91 loss 0.070265  auc  0.0000 MAE  0.1246 rmse  0.1889  df(ActivateDay.Avg) 0.0182
               valid loss 0.693179  auc  0.0000 MAE  0.1827 rmse  0.2642  df(ActivateDay.Avg) 0.0087
     train: epoch 92 loss 0.070039  auc  0.0000 MAE  0.1253 rmse  0.1886  df(ActivateDay.Avg) 0.0060
               valid loss 0.658676  auc  0.0000 MAE  0.1730 rmse  0.2617  df(ActivateDay.Avg) 0.0536
     train: epoch 93 loss 0.070923  auc  0.0000 MAE  0.1258 rmse  0.1898  df(ActivateDay.Avg) 0.0251
               valid loss 0.663383  auc  0.0000 MAE  0.1850 rmse  0.2677  df(ActivateDay.Avg) 0.0879
     train: epoch 94 loss 0.070291  auc  0.0000 MAE  0.1262 rmse  0.1890  df(ActivateDay.Avg) 0.0020
               valid loss 0.824309  auc  0.0000 MAE  0.1654 rmse  0.2641  df(ActivateDay.Avg) 0.1318
     train: epoch 95 loss 0.070070  auc  0.0000 MAE  0.1253 rmse  0.1887  df(ActivateDay.Avg) 0.0103
               valid loss 0.667395  auc  0.0000 MAE  0.1720 rmse  0.2647  df(ActivateDay.Avg) 0.0463
     train: epoch 96 loss 0.070335  auc  0.0000 MAE  0.1250 rmse  0.1890  df(ActivateDay.Avg) 0.0098
               valid loss 0.687418  auc  0.0000 MAE  0.1746 rmse  0.2644  df(ActivateDay.Avg) 0.1431
     train: epoch 97 loss 0.070453  auc  0.0000 MAE  0.1253 rmse  0.1892  df(ActivateDay.Avg) 0.0119
               valid loss 0.728443  auc  0.0000 MAE  0.1855 rmse  0.2709  df(ActivateDay.Avg) 0.0682
     train: epoch 98 loss 0.068828  auc  0.0000 MAE  0.1235 rmse  0.1870  df(ActivateDay.Avg) 0.0079
               valid loss 0.614504  auc  0.0000 MAE  0.1819 rmse  0.2648  df(ActivateDay.Avg) 0.0214
     train: epoch 99 loss 0.068887  auc  0.0000 MAE  0.1243 rmse  0.1871  df(ActivateDay.Avg) 0.0058
               valid loss 0.751250  auc  0.0000 MAE  0.1695 rmse  0.2624  df(ActivateDay.Avg) 0.0646
best_epoch:  2.0000
best_valid_auc 0.0000 best_valid_MAE 0.1633 best_valid_rmse 0.2349 best_valid_df 0.0539 
best_auc 0.0000 best_MAE 0.1645 rmse 0.2377 df 0.0705
