{'model_name': 'LSCNN', 'embedding_size': 64, 'hidden_size': 8, 'lstm_2_input_size': 100, 'lscnn_conv2_kernel': 3, 'lscnn_conv2_outputsize': 20, 'lscnn_pool_kernel': 2, 'dropout_p': 0.1, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 7, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=7), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3894,  692,  517,  377,  289,  240,  229,  189,  189,  176,  165,
        127,  117,  155,  173,  193,  351])}
     train: epoch 40 loss 0.042994  auc  0.0000 MAE  0.1004 rmse  0.1478  df(ActivateDay.Avg) 0.0009
               valid loss 0.479754  auc  0.0000 MAE  0.1538 rmse  0.2222  df(ActivateDay.Avg) 0.1609
     train: epoch 41 loss 0.042641  auc  0.0000 MAE  0.0994 rmse  0.1472  df(ActivateDay.Avg) 0.0002
               valid loss 0.478383  auc  0.0000 MAE  0.1587 rmse  0.2189  df(ActivateDay.Avg) 0.1419
     train: epoch 42 loss 0.044247  auc  0.0000 MAE  0.1004 rmse  0.1499  df(ActivateDay.Avg) 0.0090
               valid loss 0.532222  auc  0.0000 MAE  0.1445 rmse  0.2160  df(ActivateDay.Avg) 0.0007
     train: epoch 43 loss 0.042415  auc  0.0000 MAE  0.0998 rmse  0.1468  df(ActivateDay.Avg) 0.0066
               valid loss 0.624358  auc  0.0000 MAE  0.1358 rmse  0.2180  df(ActivateDay.Avg) 0.1358
     train: epoch 44 loss 0.042548  auc  0.0000 MAE  0.1000 rmse  0.1470  df(ActivateDay.Avg) 0.0007
               valid loss 0.486564  auc  0.0000 MAE  0.1564 rmse  0.2199  df(ActivateDay.Avg) 0.1219
     train: epoch 45 loss 0.040409  auc  0.0000 MAE  0.0977 rmse  0.1433  df(ActivateDay.Avg) 0.0010
               valid loss 0.583698  auc  0.0000 MAE  0.1382 rmse  0.2166  df(ActivateDay.Avg) 0.0756
     train: epoch 46 loss 0.040734  auc  0.0000 MAE  0.0974 rmse  0.1438  df(ActivateDay.Avg) 0.0029
               valid loss 0.491447  auc  0.0000 MAE  0.1549 rmse  0.2229  df(ActivateDay.Avg) 0.1280
     train: epoch 47 loss 0.039683  auc  0.0000 MAE  0.0969 rmse  0.1420  df(ActivateDay.Avg) 0.0022
               valid loss 0.561630  auc  0.0000 MAE  0.1411 rmse  0.2183  df(ActivateDay.Avg) 0.0443
     train: epoch 48 loss 0.039661  auc  0.0000 MAE  0.0960 rmse  0.1419  df(ActivateDay.Avg) 0.0013
               valid loss 0.552501  auc  0.0000 MAE  0.1437 rmse  0.2180  df(ActivateDay.Avg) 0.0303
     train: epoch 49 loss 0.038987  auc  0.0000 MAE  0.0957 rmse  0.1407  df(ActivateDay.Avg) 0.0039
               valid loss 0.570583  auc  0.0000 MAE  0.1418 rmse  0.2200  df(ActivateDay.Avg) 0.0379
     train: epoch 50 loss 0.039293  auc  0.0000 MAE  0.0956 rmse  0.1413  df(ActivateDay.Avg) 0.0006
               valid loss 0.543348  auc  0.0000 MAE  0.1424 rmse  0.2169  df(ActivateDay.Avg) 0.0081
     train: epoch 51 loss 0.037970  auc  0.0000 MAE  0.0939 rmse  0.1389  df(ActivateDay.Avg) 0.0021
               valid loss 0.552212  auc  0.0000 MAE  0.1454 rmse  0.2207  df(ActivateDay.Avg) 0.0208
     train: epoch 52 loss 0.038918  auc  0.0000 MAE  0.0959 rmse  0.1406  df(ActivateDay.Avg) 0.0053
               valid loss 0.635948  auc  0.0000 MAE  0.1368 rmse  0.2206  df(ActivateDay.Avg) 0.1383
     train: epoch 53 loss 0.038265  auc  0.0000 MAE  0.0945 rmse  0.1394  df(ActivateDay.Avg) 0.0010
               valid loss 0.547412  auc  0.0000 MAE  0.1464 rmse  0.2220  df(ActivateDay.Avg) 0.0039
     train: epoch 54 loss 0.039094  auc  0.0000 MAE  0.0947 rmse  0.1409  df(ActivateDay.Avg) 0.0031
               valid loss 0.617404  auc  0.0000 MAE  0.1393 rmse  0.2218  df(ActivateDay.Avg) 0.0925
     train: epoch 55 loss 0.037380  auc  0.0000 MAE  0.0933 rmse  0.1378  df(ActivateDay.Avg) 0.0019
               valid loss 0.560214  auc  0.0000 MAE  0.1455 rmse  0.2219  df(ActivateDay.Avg) 0.0343
     train: epoch 56 loss 0.036026  auc  0.0000 MAE  0.0916 rmse  0.1353  df(ActivateDay.Avg) 0.0030
               valid loss 0.549970  auc  0.0000 MAE  0.1481 rmse  0.2231  df(ActivateDay.Avg) 0.0052
     train: epoch 57 loss 0.037878  auc  0.0000 MAE  0.0939 rmse  0.1387  df(ActivateDay.Avg) 0.0021
               valid loss 0.556111  auc  0.0000 MAE  0.1470 rmse  0.2218  df(ActivateDay.Avg) 0.0427
     train: epoch 58 loss 0.037621  auc  0.0000 MAE  0.0938 rmse  0.1382  df(ActivateDay.Avg) 0.0031
               valid loss 0.555843  auc  0.0000 MAE  0.1450 rmse  0.2226  df(ActivateDay.Avg) 0.0002
     train: epoch 59 loss 0.036688  auc  0.0000 MAE  0.0922 rmse  0.1365  df(ActivateDay.Avg) 0.0020
               valid loss 0.566447  auc  0.0000 MAE  0.1431 rmse  0.2200  df(ActivateDay.Avg) 0.0287
     train: epoch 60 loss 0.036301  auc  0.0000 MAE  0.0925 rmse  0.1358  df(ActivateDay.Avg) 0.0029
               valid loss 0.542524  auc  0.0000 MAE  0.1469 rmse  0.2218  df(ActivateDay.Avg) 0.0212
     train: epoch 61 loss 0.037437  auc  0.0000 MAE  0.0922 rmse  0.1379  df(ActivateDay.Avg) 0.0042
               valid loss 0.560778  auc  0.0000 MAE  0.1471 rmse  0.2206  df(ActivateDay.Avg) 0.0671
     train: epoch 62 loss 0.036900  auc  0.0000 MAE  0.0927 rmse  0.1369  df(ActivateDay.Avg) 0.0029
               valid loss 0.496605  auc  0.0000 MAE  0.1512 rmse  0.2200  df(ActivateDay.Avg) 0.1127
     train: epoch 63 loss 0.036418  auc  0.0000 MAE  0.0917 rmse  0.1360  df(ActivateDay.Avg) 0.0008
               valid loss 0.578410  auc  0.0000 MAE  0.1443 rmse  0.2229  df(ActivateDay.Avg) 0.0660
     train: epoch 64 loss 0.035453  auc  0.0000 MAE  0.0911 rmse  0.1342  df(ActivateDay.Avg) 0.0002
               valid loss 0.552321  auc  0.0000 MAE  0.1415 rmse  0.2176  df(ActivateDay.Avg) 0.0035
     train: epoch 65 loss 0.035182  auc  0.0000 MAE  0.0904 rmse  0.1337  df(ActivateDay.Avg) 0.0011
               valid loss 0.602675  auc  0.0000 MAE  0.1376 rmse  0.2168  df(ActivateDay.Avg) 0.1307
     train: epoch 66 loss 0.035472  auc  0.0000 MAE  0.0908 rmse  0.1342  df(ActivateDay.Avg) 0.0029
               valid loss 0.543112  auc  0.0000 MAE  0.1457 rmse  0.2179  df(ActivateDay.Avg) 0.0222
     train: epoch 67 loss 0.034375  auc  0.0000 MAE  0.0894 rmse  0.1321  df(ActivateDay.Avg) 0.0014
               valid loss 0.518562  auc  0.0000 MAE  0.1503 rmse  0.2236  df(ActivateDay.Avg) 0.0851
     train: epoch 68 loss 0.034335  auc  0.0000 MAE  0.0893 rmse  0.1321  df(ActivateDay.Avg) 0.0066
               valid loss 0.607003  auc  0.0000 MAE  0.1399 rmse  0.2206  df(ActivateDay.Avg) 0.0974
     train: epoch 69 loss 0.034723  auc  0.0000 MAE  0.0899 rmse  0.1328  df(ActivateDay.Avg) 0.0037
               valid loss 0.498556  auc  0.0000 MAE  0.1520 rmse  0.2190  df(ActivateDay.Avg) 0.0933
     train: epoch 70 loss 0.033928  auc  0.0000 MAE  0.0889 rmse  0.1313  df(ActivateDay.Avg) 0.0040
               valid loss 0.516866  auc  0.0000 MAE  0.1475 rmse  0.2180  df(ActivateDay.Avg) 0.0636
     train: epoch 71 loss 0.034502  auc  0.0000 MAE  0.0895 rmse  0.1324  df(ActivateDay.Avg) 0.0014
               valid loss 0.574430  auc  0.0000 MAE  0.1416 rmse  0.2195  df(ActivateDay.Avg) 0.0593
     train: epoch 72 loss 0.033371  auc  0.0000 MAE  0.0885 rmse  0.1302  df(ActivateDay.Avg) 0.0037
               valid loss 0.561004  auc  0.0000 MAE  0.1453 rmse  0.2219  df(ActivateDay.Avg) 0.0356
     train: epoch 73 loss 0.035609  auc  0.0000 MAE  0.0909 rmse  0.1345  df(ActivateDay.Avg) 0.0020
               valid loss 0.571739  auc  0.0000 MAE  0.1399 rmse  0.2194  df(ActivateDay.Avg) 0.0131
     train: epoch 74 loss 0.035528  auc  0.0000 MAE  0.0909 rmse  0.1343  df(ActivateDay.Avg) 0.0027
               valid loss 0.651671  auc  0.0000 MAE  0.1410 rmse  0.2256  df(ActivateDay.Avg) 0.1227
     train: epoch 75 loss 0.033732  auc  0.0000 MAE  0.0888 rmse  0.1309  df(ActivateDay.Avg) 0.0020
               valid loss 0.527699  auc  0.0000 MAE  0.1492 rmse  0.2241  df(ActivateDay.Avg) 0.0619
     train: epoch 76 loss 0.034147  auc  0.0000 MAE  0.0884 rmse  0.1317  df(ActivateDay.Avg) 0.0012
               valid loss 0.594781  auc  0.0000 MAE  0.1452 rmse  0.2263  df(ActivateDay.Avg) 0.0601
     train: epoch 77 loss 0.032898  auc  0.0000 MAE  0.0875 rmse  0.1293  df(ActivateDay.Avg) 0.0038
               valid loss 0.547270  auc  0.0000 MAE  0.1489 rmse  0.2268  df(ActivateDay.Avg) 0.0264
     train: epoch 78 loss 0.033479  auc  0.0000 MAE  0.0876 rmse  0.1304  df(ActivateDay.Avg) 0.0037
               valid loss 0.559439  auc  0.0000 MAE  0.1426 rmse  0.2194  df(ActivateDay.Avg) 0.0230
     train: epoch 79 loss 0.033462  auc  0.0000 MAE  0.0883 rmse  0.1304  df(ActivateDay.Avg) 0.0017
               valid loss 0.587117  auc  0.0000 MAE  0.1416 rmse  0.2223  df(ActivateDay.Avg) 0.0585
     train: epoch 80 loss 0.032406  auc  0.0000 MAE  0.0874 rmse  0.1283  df(ActivateDay.Avg) 0.0015
               valid loss 0.566952  auc  0.0000 MAE  0.1437 rmse  0.2222  df(ActivateDay.Avg) 0.0155
     train: epoch 81 loss 0.032092  auc  0.0000 MAE  0.0864 rmse  0.1277  df(ActivateDay.Avg) 0.0006
               valid loss 0.569918  auc  0.0000 MAE  0.1425 rmse  0.2196  df(ActivateDay.Avg) 0.0525
     train: epoch 82 loss 0.032671  auc  0.0000 MAE  0.0867 rmse  0.1288  df(ActivateDay.Avg) 0.0004
               valid loss 0.484793  auc  0.0000 MAE  0.1585 rmse  0.2292  df(ActivateDay.Avg) 0.1665
     train: epoch 83 loss 0.032607  auc  0.0000 MAE  0.0872 rmse  0.1287  df(ActivateDay.Avg) 0.0006
               valid loss 0.570605  auc  0.0000 MAE  0.1409 rmse  0.2195  df(ActivateDay.Avg) 0.0280
     train: epoch 84 loss 0.031335  auc  0.0000 MAE  0.0855 rmse  0.1262  df(ActivateDay.Avg) 0.0007
               valid loss 0.576946  auc  0.0000 MAE  0.1419 rmse  0.2200  df(ActivateDay.Avg) 0.0698
     train: epoch 85 loss 0.030993  auc  0.0000 MAE  0.0848 rmse  0.1255  df(ActivateDay.Avg) 0.0007
               valid loss 0.537843  auc  0.0000 MAE  0.1477 rmse  0.2222  df(ActivateDay.Avg) 0.0121
     train: epoch 86 loss 0.032240  auc  0.0000 MAE  0.0868 rmse  0.1280  df(ActivateDay.Avg) 0.0001
               valid loss 0.596963  auc  0.0000 MAE  0.1380 rmse  0.2179  df(ActivateDay.Avg) 0.0874
     train: epoch 87 loss 0.032102  auc  0.0000 MAE  0.0863 rmse  0.1277  df(ActivateDay.Avg) 0.0040
               valid loss 0.595722  auc  0.0000 MAE  0.1428 rmse  0.2232  df(ActivateDay.Avg) 0.0691
     train: epoch 88 loss 0.031984  auc  0.0000 MAE  0.0864 rmse  0.1275  df(ActivateDay.Avg) 0.0075
               valid loss 0.595220  auc  0.0000 MAE  0.1453 rmse  0.2277  df(ActivateDay.Avg) 0.0273
     train: epoch 89 loss 0.032092  auc  0.0000 MAE  0.0868 rmse  0.1277  df(ActivateDay.Avg) 0.0015
               valid loss 0.646860  auc  0.0000 MAE  0.1403 rmse  0.2271  df(ActivateDay.Avg) 0.1138
     train: epoch 90 loss 0.030744  auc  0.0000 MAE  0.0847 rmse  0.1250  df(ActivateDay.Avg) 0.0051
               valid loss 0.621736  auc  0.0000 MAE  0.1420 rmse  0.2256  df(ActivateDay.Avg) 0.1359
     train: epoch 91 loss 0.031608  auc  0.0000 MAE  0.0853 rmse  0.1267  df(ActivateDay.Avg) 0.0033
               valid loss 0.575242  auc  0.0000 MAE  0.1430 rmse  0.2205  df(ActivateDay.Avg) 0.0806
     train: epoch 92 loss 0.032298  auc  0.0000 MAE  0.0866 rmse  0.1281  df(ActivateDay.Avg) 0.0001
               valid loss 0.578761  auc  0.0000 MAE  0.1464 rmse  0.2266  df(ActivateDay.Avg) 0.0539
     train: epoch 93 loss 0.032276  auc  0.0000 MAE  0.0858 rmse  0.1280  df(ActivateDay.Avg) 0.0043
               valid loss 0.510429  auc  0.0000 MAE  0.1546 rmse  0.2286  df(ActivateDay.Avg) 0.1161
     train: epoch 94 loss 0.032371  auc  0.0000 MAE  0.0865 rmse  0.1282  df(ActivateDay.Avg) 0.0005
               valid loss 0.531397  auc  0.0000 MAE  0.1466 rmse  0.2203  df(ActivateDay.Avg) 0.0366
     train: epoch 95 loss 0.031139  auc  0.0000 MAE  0.0848 rmse  0.1258  df(ActivateDay.Avg) 0.0024
               valid loss 0.522336  auc  0.0000 MAE  0.1506 rmse  0.2211  df(ActivateDay.Avg) 0.0434
     train: epoch 96 loss 0.030255  auc  0.0000 MAE  0.0839 rmse  0.1240  df(ActivateDay.Avg) 0.0019
               valid loss 0.610693  auc  0.0000 MAE  0.1427 rmse  0.2239  df(ActivateDay.Avg) 0.0831
     train: epoch 97 loss 0.030400  auc  0.0000 MAE  0.0841 rmse  0.1243  df(ActivateDay.Avg) 0.0023
               valid loss 0.573955  auc  0.0000 MAE  0.1494 rmse  0.2302  df(ActivateDay.Avg) 0.0021
     train: epoch 98 loss 0.030918  auc  0.0000 MAE  0.0844 rmse  0.1253  df(ActivateDay.Avg) 0.0016
               valid loss 0.504838  auc  0.0000 MAE  0.1542 rmse  0.2249  df(ActivateDay.Avg) 0.0995
     train: epoch 99 loss 0.030676  auc  0.0000 MAE  0.0842 rmse  0.1248  df(ActivateDay.Avg) 0.0033
               valid loss 0.541520  auc  0.0000 MAE  0.1445 rmse  0.2179  df(ActivateDay.Avg) 0.0016
best_epoch:  15.0000
best_valid_auc 0.0000 best_valid_MAE 0.1344 best_valid_rmse 0.2015 best_valid_df 0.0394 
best_auc 0.0000 best_MAE 0.1402 rmse 0.2102 df 0.0152
