{'model_name': 'MLP', 'embedding_size': 64, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'deep_layers': [100, 50], 'dropout_p': 0.2, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.0001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 3, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=3), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23234,  6098,  3407,  2410,  1978,  1630,  1340,  1008,   816,
         651,   496,   359,   271,   194,   143,    95,    81,    65,
          32,    27,    21,    15,    10,    15])}
     train: epoch 74 loss 0.175431  auc  0.0000 MAE  0.0896 rmse  0.1273  df(ActivateDay.Avg) 0.0044
               valid loss 4.533044  auc  0.0000 MAE  0.0861 rmse  0.1270  df(ActivateDay.Avg) 0.1046
     train: epoch 75 loss 0.175233  auc  0.0000 MAE  0.0895 rmse  0.1272  df(ActivateDay.Avg) 0.0043
               valid loss 4.415224  auc  0.0000 MAE  0.0883 rmse  0.1270  df(ActivateDay.Avg) 0.0419
     train: epoch 76 loss 0.175726  auc  0.0000 MAE  0.0896 rmse  0.1274  df(ActivateDay.Avg) 0.0051
               valid loss 4.401319  auc  0.0000 MAE  0.0889 rmse  0.1269  df(ActivateDay.Avg) 0.0447
     train: epoch 77 loss 0.175418  auc  0.0000 MAE  0.0895 rmse  0.1273  df(ActivateDay.Avg) 0.0058
               valid loss 4.370706  auc  0.0000 MAE  0.0889 rmse  0.1266  df(ActivateDay.Avg) 0.0146
     train: epoch 78 loss 0.175479  auc  0.0000 MAE  0.0896 rmse  0.1273  df(ActivateDay.Avg) 0.0052
               valid loss 4.336515  auc  0.0000 MAE  0.0895 rmse  0.1269  df(ActivateDay.Avg) 0.0111
     train: epoch 79 loss 0.176306  auc  0.0000 MAE  0.0897 rmse  0.1276  df(ActivateDay.Avg) 0.0028
               valid loss 4.346446  auc  0.0000 MAE  0.0897 rmse  0.1271  df(ActivateDay.Avg) 0.0041
     train: epoch 80 loss 0.175129  auc  0.0000 MAE  0.0895 rmse  0.1272  df(ActivateDay.Avg) 0.0077
               valid loss 4.452007  auc  0.0000 MAE  0.0876 rmse  0.1272  df(ActivateDay.Avg) 0.0538
     train: epoch 81 loss 0.175086  auc  0.0000 MAE  0.0895 rmse  0.1272  df(ActivateDay.Avg) 0.0043
               valid loss 4.458445  auc  0.0000 MAE  0.0873 rmse  0.1270  df(ActivateDay.Avg) 0.0544
     train: epoch 82 loss 0.175183  auc  0.0000 MAE  0.0895 rmse  0.1272  df(ActivateDay.Avg) 0.0062
               valid loss 4.395278  auc  0.0000 MAE  0.0898 rmse  0.1275  df(ActivateDay.Avg) 0.0490
     train: epoch 83 loss 0.175504  auc  0.0000 MAE  0.0896 rmse  0.1273  df(ActivateDay.Avg) 0.0063
               valid loss 4.413182  auc  0.0000 MAE  0.0882 rmse  0.1269  df(ActivateDay.Avg) 0.0377
     train: epoch 84 loss 0.175773  auc  0.0000 MAE  0.0896 rmse  0.1274  df(ActivateDay.Avg) 0.0034
               valid loss 4.260037  auc  0.0000 MAE  0.0911 rmse  0.1269  df(ActivateDay.Avg) 0.0581
     train: epoch 85 loss 0.175646  auc  0.0000 MAE  0.0896 rmse  0.1274  df(ActivateDay.Avg) 0.0065
               valid loss 4.320333  auc  0.0000 MAE  0.0898 rmse  0.1267  df(ActivateDay.Avg) 0.0197
     train: epoch 86 loss 0.175077  auc  0.0000 MAE  0.0895 rmse  0.1272  df(ActivateDay.Avg) 0.0055
               valid loss 4.473925  auc  0.0000 MAE  0.0871 rmse  0.1268  df(ActivateDay.Avg) 0.0739
     train: epoch 87 loss 0.175526  auc  0.0000 MAE  0.0895 rmse  0.1273  df(ActivateDay.Avg) 0.0050
               valid loss 4.422615  auc  0.0000 MAE  0.0886 rmse  0.1270  df(ActivateDay.Avg) 0.0558
     train: epoch 88 loss 0.175018  auc  0.0000 MAE  0.0895 rmse  0.1271  df(ActivateDay.Avg) 0.0049
               valid loss 4.188761  auc  0.0000 MAE  0.0933 rmse  0.1270  df(ActivateDay.Avg) 0.0885
     train: epoch 89 loss 0.175636  auc  0.0000 MAE  0.0896 rmse  0.1274  df(ActivateDay.Avg) 0.0062
               valid loss 4.273847  auc  0.0000 MAE  0.0915 rmse  0.1268  df(ActivateDay.Avg) 0.0338
     train: epoch 90 loss 0.175203  auc  0.0000 MAE  0.0896 rmse  0.1272  df(ActivateDay.Avg) 0.0061
               valid loss 4.427651  auc  0.0000 MAE  0.0882 rmse  0.1268  df(ActivateDay.Avg) 0.0540
     train: epoch 91 loss 0.175699  auc  0.0000 MAE  0.0897 rmse  0.1274  df(ActivateDay.Avg) 0.0054
               valid loss 4.233733  auc  0.0000 MAE  0.0919 rmse  0.1271  df(ActivateDay.Avg) 0.0737
     train: epoch 92 loss 0.175070  auc  0.0000 MAE  0.0896 rmse  0.1272  df(ActivateDay.Avg) 0.0084
               valid loss 4.405885  auc  0.0000 MAE  0.0885 rmse  0.1269  df(ActivateDay.Avg) 0.0373
     train: epoch 93 loss 0.175560  auc  0.0000 MAE  0.0896 rmse  0.1273  df(ActivateDay.Avg) 0.0068
               valid loss 4.337821  auc  0.0000 MAE  0.0899 rmse  0.1268  df(ActivateDay.Avg) 0.0001
     train: epoch 94 loss 0.175625  auc  0.0000 MAE  0.0896 rmse  0.1274  df(ActivateDay.Avg) 0.0031
               valid loss 4.291594  auc  0.0000 MAE  0.0913 rmse  0.1269  df(ActivateDay.Avg) 0.0204
     train: epoch 95 loss 0.175761  auc  0.0000 MAE  0.0897 rmse  0.1274  df(ActivateDay.Avg) 0.0062
               valid loss 4.200869  auc  0.0000 MAE  0.0930 rmse  0.1271  df(ActivateDay.Avg) 0.0808
     train: epoch 96 loss 0.175577  auc  0.0000 MAE  0.0896 rmse  0.1273  df(ActivateDay.Avg) 0.0055
               valid loss 4.476138  auc  0.0000 MAE  0.0878 rmse  0.1274  df(ActivateDay.Avg) 0.0863
     train: epoch 97 loss 0.175355  auc  0.0000 MAE  0.0895 rmse  0.1273  df(ActivateDay.Avg) 0.0060
               valid loss 4.313234  auc  0.0000 MAE  0.0906 rmse  0.1268  df(ActivateDay.Avg) 0.0086
     train: epoch 98 loss 0.175349  auc  0.0000 MAE  0.0896 rmse  0.1273  df(ActivateDay.Avg) 0.0045
               valid loss 4.301029  auc  0.0000 MAE  0.0904 rmse  0.1267  df(ActivateDay.Avg) 0.0228
     train: epoch 99 loss 0.175778  auc  0.0000 MAE  0.0897 rmse  0.1274  df(ActivateDay.Avg) 0.0059
               valid loss 4.309990  auc  0.0000 MAE  0.0901 rmse  0.1267  df(ActivateDay.Avg) 0.0220
best_epoch:  20.0000
best_valid_auc 0.0000 best_valid_MAE 0.0895 best_valid_rmse 0.1265 best_valid_df 0.0025 
best_auc 0.0000 best_MAE 0.0884 rmse 0.1251 df 0.0122
