{'model_name': 'CLSA', 'clas_conv2_kernel': 3, 'clsa_conv2_output_size': 7, 'clas_pool_kernel': 2, 'lstm_input_size': 100, 'hidden_size': 14, 'attention_input_size': 28, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 5, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=5), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
      train: epoch 7 loss 0.163989  auc  0.0000 MAE  0.0855 rmse  0.1231  df(ActivateDay.Avg) 0.0021
               valid loss 4.067374  auc  0.0000 MAE  0.0906 rmse  0.1241  df(ActivateDay.Avg) 0.1761
      train: epoch 8 loss 0.163734  auc  0.0000 MAE  0.0855 rmse  0.1230  df(ActivateDay.Avg) 0.0006
               valid loss 4.159317  auc  0.0000 MAE  0.0888 rmse  0.1228  df(ActivateDay.Avg) 0.0905
      train: epoch 9 loss 0.163338  auc  0.0000 MAE  0.0854 rmse  0.1228  df(ActivateDay.Avg) 0.0010
               valid loss 4.358395  auc  0.0000 MAE  0.0839 rmse  0.1230  df(ActivateDay.Avg) 0.0028
     train: epoch 10 loss 0.162972  auc  0.0000 MAE  0.0853 rmse  0.1227  df(ActivateDay.Avg) 0.0003
               valid loss 4.312686  auc  0.0000 MAE  0.0848 rmse  0.1226  df(ActivateDay.Avg) 0.0115
                test loss 11.525653  auc  0.0000 MAE  0.0846 rmse  0.1220  df(ActivateDay.Avg) 0.0204
     train: epoch 11 loss 0.163013  auc  0.0000 MAE  0.0853 rmse  0.1227  df(ActivateDay.Avg) 0.0017
               valid loss 4.374355  auc  0.0000 MAE  0.0836 rmse  0.1226  df(ActivateDay.Avg) 0.0235
                test loss 11.689703  auc  0.0000 MAE  0.0834 rmse  0.1218  df(ActivateDay.Avg) 0.0150
     train: epoch 12 loss 0.162886  auc  0.0000 MAE  0.0852 rmse  0.1226  df(ActivateDay.Avg) 0.0001
               valid loss 4.256108  auc  0.0000 MAE  0.0862 rmse  0.1227  df(ActivateDay.Avg) 0.0403
     train: epoch 13 loss 0.162720  auc  0.0000 MAE  0.0851 rmse  0.1226  df(ActivateDay.Avg) 0.0004
               valid loss 4.263238  auc  0.0000 MAE  0.0855 rmse  0.1231  df(ActivateDay.Avg) 0.0572
     train: epoch 14 loss 0.162690  auc  0.0000 MAE  0.0852 rmse  0.1226  df(ActivateDay.Avg) 0.0018
               valid loss 4.373168  auc  0.0000 MAE  0.0839 rmse  0.1226  df(ActivateDay.Avg) 0.0308
     train: epoch 15 loss 0.162263  auc  0.0000 MAE  0.0851 rmse  0.1224  df(ActivateDay.Avg) 0.0002
               valid loss 4.257716  auc  0.0000 MAE  0.0862 rmse  0.1228  df(ActivateDay.Avg) 0.0389
     train: epoch 16 loss 0.162331  auc  0.0000 MAE  0.0851 rmse  0.1224  df(ActivateDay.Avg) 0.0009
               valid loss 4.594020  auc  0.0000 MAE  0.0807 rmse  0.1230  df(ActivateDay.Avg) 0.1413
     train: epoch 17 loss 0.162077  auc  0.0000 MAE  0.0849 rmse  0.1223  df(ActivateDay.Avg) 0.0004
               valid loss 4.377551  auc  0.0000 MAE  0.0835 rmse  0.1224  df(ActivateDay.Avg) 0.0299
                test loss 11.683982  auc  0.0000 MAE  0.0834 rmse  0.1216  df(ActivateDay.Avg) 0.0196
     train: epoch 18 loss 0.162005  auc  0.0000 MAE  0.0849 rmse  0.1223  df(ActivateDay.Avg) 0.0011
               valid loss 4.366622  auc  0.0000 MAE  0.0839 rmse  0.1223  df(ActivateDay.Avg) 0.0308
                test loss 11.669212  auc  0.0000 MAE  0.0838 rmse  0.1217  df(ActivateDay.Avg) 0.0226
     train: epoch 19 loss 0.161839  auc  0.0000 MAE  0.0849 rmse  0.1223  df(ActivateDay.Avg) 0.0014
               valid loss 4.261390  auc  0.0000 MAE  0.0860 rmse  0.1225  df(ActivateDay.Avg) 0.0363
     train: epoch 20 loss 0.161948  auc  0.0000 MAE  0.0850 rmse  0.1223  df(ActivateDay.Avg) 0.0005
               valid loss 4.276302  auc  0.0000 MAE  0.0853 rmse  0.1223  df(ActivateDay.Avg) 0.0299
     train: epoch 21 loss 0.161848  auc  0.0000 MAE  0.0849 rmse  0.1223  df(ActivateDay.Avg) 0.0010
               valid loss 4.168728  auc  0.0000 MAE  0.0881 rmse  0.1227  df(ActivateDay.Avg) 0.0908
     train: epoch 22 loss 0.161622  auc  0.0000 MAE  0.0848 rmse  0.1222  df(ActivateDay.Avg) 0.0021
               valid loss 4.262955  auc  0.0000 MAE  0.0856 rmse  0.1222  df(ActivateDay.Avg) 0.0351
                test loss 11.372799  auc  0.0000 MAE  0.0855 rmse  0.1217  df(ActivateDay.Avg) 0.0481
     train: epoch 23 loss 0.161548  auc  0.0000 MAE  0.0849 rmse  0.1221  df(ActivateDay.Avg) 0.0004
               valid loss 4.251168  auc  0.0000 MAE  0.0861 rmse  0.1221  df(ActivateDay.Avg) 0.0345
                test loss 11.364601  auc  0.0000 MAE  0.0859 rmse  0.1217  df(ActivateDay.Avg) 0.0425
     train: epoch 24 loss 0.161325  auc  0.0000 MAE  0.0848 rmse  0.1221  df(ActivateDay.Avg) 0.0035
               valid loss 4.706759  auc  0.0000 MAE  0.0800 rmse  0.1240  df(ActivateDay.Avg) 0.2024
     train: epoch 25 loss 0.161187  auc  0.0000 MAE  0.0846 rmse  0.1220  df(ActivateDay.Avg) 0.0018
               valid loss 4.442018  auc  0.0000 MAE  0.0823 rmse  0.1223  df(ActivateDay.Avg) 0.0652
     train: epoch 26 loss 0.161442  auc  0.0000 MAE  0.0849 rmse  0.1221  df(ActivateDay.Avg) 0.0008
               valid loss 4.469189  auc  0.0000 MAE  0.0820 rmse  0.1226  df(ActivateDay.Avg) 0.0678
     train: epoch 27 loss 0.161086  auc  0.0000 MAE  0.0846 rmse  0.1220  df(ActivateDay.Avg) 0.0006
               valid loss 4.224385  auc  0.0000 MAE  0.0869 rmse  0.1224  df(ActivateDay.Avg) 0.0528
     train: epoch 28 loss 0.161108  auc  0.0000 MAE  0.0847 rmse  0.1220  df(ActivateDay.Avg) 0.0024
               valid loss 4.222153  auc  0.0000 MAE  0.0864 rmse  0.1222  df(ActivateDay.Avg) 0.0599
     train: epoch 29 loss 0.160762  auc  0.0000 MAE  0.0846 rmse  0.1218  df(ActivateDay.Avg) 0.0002
               valid loss 4.362607  auc  0.0000 MAE  0.0836 rmse  0.1221  df(ActivateDay.Avg) 0.0237
     train: epoch 30 loss 0.160877  auc  0.0000 MAE  0.0846 rmse  0.1219  df(ActivateDay.Avg) 0.0005
               valid loss 4.394650  auc  0.0000 MAE  0.0839 rmse  0.1226  df(ActivateDay.Avg) 0.0550
     train: epoch 31 loss 0.160993  auc  0.0000 MAE  0.0847 rmse  0.1219  df(ActivateDay.Avg) 0.0010
               valid loss 4.400748  auc  0.0000 MAE  0.0829 rmse  0.1224  df(ActivateDay.Avg) 0.0370
     train: epoch 32 loss 0.161060  auc  0.0000 MAE  0.0846 rmse  0.1220  df(ActivateDay.Avg) 0.0004
               valid loss 4.430513  auc  0.0000 MAE  0.0825 rmse  0.1223  df(ActivateDay.Avg) 0.0635
     train: epoch 33 loss 0.160569  auc  0.0000 MAE  0.0846 rmse  0.1218  df(ActivateDay.Avg) 0.0005
               valid loss 4.464367  auc  0.0000 MAE  0.0819 rmse  0.1225  df(ActivateDay.Avg) 0.0716
     train: epoch 34 loss 0.160387  auc  0.0000 MAE  0.0844 rmse  0.1217  df(ActivateDay.Avg) 0.0007
               valid loss 4.506781  auc  0.0000 MAE  0.0815 rmse  0.1227  df(ActivateDay.Avg) 0.1015
     train: epoch 35 loss 0.160303  auc  0.0000 MAE  0.0845 rmse  0.1217  df(ActivateDay.Avg) 0.0003
               valid loss 4.351193  auc  0.0000 MAE  0.0839 rmse  0.1225  df(ActivateDay.Avg) 0.0112
     train: epoch 36 loss 0.160527  auc  0.0000 MAE  0.0846 rmse  0.1218  df(ActivateDay.Avg) 0.0013
               valid loss 4.429232  auc  0.0000 MAE  0.0825 rmse  0.1225  df(ActivateDay.Avg) 0.0486
     train: epoch 37 loss 0.160162  auc  0.0000 MAE  0.0843 rmse  0.1216  df(ActivateDay.Avg) 0.0013
               valid loss 4.229613  auc  0.0000 MAE  0.0866 rmse  0.1225  df(ActivateDay.Avg) 0.0506
     train: epoch 38 loss 0.160330  auc  0.0000 MAE  0.0845 rmse  0.1217  df(ActivateDay.Avg) 0.0021
               valid loss 4.395957  auc  0.0000 MAE  0.0831 rmse  0.1223  df(ActivateDay.Avg) 0.0426
     train: epoch 39 loss 0.160148  auc  0.0000 MAE  0.0845 rmse  0.1216  df(ActivateDay.Avg) 0.0014
               valid loss 4.650298  auc  0.0000 MAE  0.0799 rmse  0.1231  df(ActivateDay.Avg) 0.1597
     train: epoch 40 loss 0.160177  auc  0.0000 MAE  0.0843 rmse  0.1216  df(ActivateDay.Avg) 0.0037
               valid loss 4.077732  auc  0.0000 MAE  0.0899 rmse  0.1230  df(ActivateDay.Avg) 0.1508
     train: epoch 41 loss 0.160440  auc  0.0000 MAE  0.0845 rmse  0.1217  df(ActivateDay.Avg) 0.0022
               valid loss 4.272398  auc  0.0000 MAE  0.0856 rmse  0.1227  df(ActivateDay.Avg) 0.0293
     train: epoch 42 loss 0.160119  auc  0.0000 MAE  0.0844 rmse  0.1216  df(ActivateDay.Avg) 0.0001
               valid loss 4.330988  auc  0.0000 MAE  0.0841 rmse  0.1229  df(ActivateDay.Avg) 0.0120
     train: epoch 43 loss 0.159908  auc  0.0000 MAE  0.0844 rmse  0.1215  df(ActivateDay.Avg) 0.0018
               valid loss 4.577732  auc  0.0000 MAE  0.0811 rmse  0.1234  df(ActivateDay.Avg) 0.1395
     train: epoch 44 loss 0.159906  auc  0.0000 MAE  0.0843 rmse  0.1215  df(ActivateDay.Avg) 0.0004
               valid loss 4.539431  auc  0.0000 MAE  0.0814 rmse  0.1230  df(ActivateDay.Avg) 0.1240
     train: epoch 45 loss 0.159910  auc  0.0000 MAE  0.0843 rmse  0.1215  df(ActivateDay.Avg) 0.0006
               valid loss 4.260878  auc  0.0000 MAE  0.0860 rmse  0.1224  df(ActivateDay.Avg) 0.0312
     train: epoch 46 loss 0.159714  auc  0.0000 MAE  0.0844 rmse  0.1214  df(ActivateDay.Avg) 0.0023
               valid loss 4.392408  auc  0.0000 MAE  0.0831 rmse  0.1223  df(ActivateDay.Avg) 0.0387
     train: epoch 47 loss 0.159882  auc  0.0000 MAE  0.0843 rmse  0.1215  df(ActivateDay.Avg) 0.0012
               valid loss 4.489310  auc  0.0000 MAE  0.0818 rmse  0.1227  df(ActivateDay.Avg) 0.0799
     train: epoch 48 loss 0.159729  auc  0.0000 MAE  0.0842 rmse  0.1215  df(ActivateDay.Avg) 0.0013
               valid loss 4.142421  auc  0.0000 MAE  0.0882 rmse  0.1228  df(ActivateDay.Avg) 0.1119
     train: epoch 49 loss 0.159767  auc  0.0000 MAE  0.0843 rmse  0.1215  df(ActivateDay.Avg) 0.0009
               valid loss 4.245370  auc  0.0000 MAE  0.0859 rmse  0.1224  df(ActivateDay.Avg) 0.0469
     train: epoch 50 loss 0.159778  auc  0.0000 MAE  0.0842 rmse  0.1215  df(ActivateDay.Avg) 0.0006
               valid loss 4.243164  auc  0.0000 MAE  0.0860 rmse  0.1224  df(ActivateDay.Avg) 0.0457
     train: epoch 51 loss 0.159479  auc  0.0000 MAE  0.0842 rmse  0.1214  df(ActivateDay.Avg) 0.0007
               valid loss 4.375838  auc  0.0000 MAE  0.0838 rmse  0.1225  df(ActivateDay.Avg) 0.0370
     train: epoch 52 loss 0.159371  auc  0.0000 MAE  0.0841 rmse  0.1213  df(ActivateDay.Avg) 0.0011
               valid loss 4.429504  auc  0.0000 MAE  0.0825 rmse  0.1224  df(ActivateDay.Avg) 0.0600
     train: epoch 53 loss 0.159615  auc  0.0000 MAE  0.0842 rmse  0.1214  df(ActivateDay.Avg) 0.0008
               valid loss 4.247259  auc  0.0000 MAE  0.0863 rmse  0.1224  df(ActivateDay.Avg) 0.0356
     train: epoch 54 loss 0.159557  auc  0.0000 MAE  0.0843 rmse  0.1214  df(ActivateDay.Avg) 0.0025
               valid loss 4.331134  auc  0.0000 MAE  0.0842 rmse  0.1224  df(ActivateDay.Avg) 0.0027
     train: epoch 55 loss 0.159107  auc  0.0000 MAE  0.0842 rmse  0.1212  df(ActivateDay.Avg) 0.0010
               valid loss 4.249555  auc  0.0000 MAE  0.0858 rmse  0.1224  df(ActivateDay.Avg) 0.0423
     train: epoch 56 loss 0.159342  auc  0.0000 MAE  0.0841 rmse  0.1213  df(ActivateDay.Avg) 0.0002
               valid loss 4.322913  auc  0.0000 MAE  0.0846 rmse  0.1225  df(ActivateDay.Avg) 0.0030
     train: epoch 57 loss 0.159455  auc  0.0000 MAE  0.0843 rmse  0.1214  df(ActivateDay.Avg) 0.0026
               valid loss 4.476682  auc  0.0000 MAE  0.0819 rmse  0.1226  df(ActivateDay.Avg) 0.0831
     train: epoch 58 loss 0.159113  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0011
               valid loss 4.159538  auc  0.0000 MAE  0.0877 rmse  0.1229  df(ActivateDay.Avg) 0.1035
     train: epoch 59 loss 0.159074  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0010
               valid loss 4.279053  auc  0.0000 MAE  0.0852 rmse  0.1224  df(ActivateDay.Avg) 0.0279
     train: epoch 60 loss 0.159297  auc  0.0000 MAE  0.0841 rmse  0.1213  df(ActivateDay.Avg) 0.0007
               valid loss 4.201858  auc  0.0000 MAE  0.0872 rmse  0.1224  df(ActivateDay.Avg) 0.0659
     train: epoch 61 loss 0.159145  auc  0.0000 MAE  0.0842 rmse  0.1212  df(ActivateDay.Avg) 0.0031
               valid loss 4.369924  auc  0.0000 MAE  0.0835 rmse  0.1229  df(ActivateDay.Avg) 0.0110
     train: epoch 62 loss 0.159054  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0011
               valid loss 4.332523  auc  0.0000 MAE  0.0839 rmse  0.1228  df(ActivateDay.Avg) 0.0131
     train: epoch 63 loss 0.159113  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0007
               valid loss 4.308028  auc  0.0000 MAE  0.0847 rmse  0.1235  df(ActivateDay.Avg) 0.0283
     train: epoch 64 loss 0.159431  auc  0.0000 MAE  0.0842 rmse  0.1213  df(ActivateDay.Avg) 0.0023
               valid loss 4.466118  auc  0.0000 MAE  0.0821 rmse  0.1225  df(ActivateDay.Avg) 0.0841
     train: epoch 65 loss 0.158994  auc  0.0000 MAE  0.0842 rmse  0.1212  df(ActivateDay.Avg) 0.0012
               valid loss 4.340478  auc  0.0000 MAE  0.0842 rmse  0.1226  df(ActivateDay.Avg) 0.0090
     train: epoch 66 loss 0.158772  auc  0.0000 MAE  0.0840 rmse  0.1211  df(ActivateDay.Avg) 0.0007
               valid loss 4.240395  auc  0.0000 MAE  0.0862 rmse  0.1227  df(ActivateDay.Avg) 0.0490
     train: epoch 67 loss 0.158679  auc  0.0000 MAE  0.0840 rmse  0.1211  df(ActivateDay.Avg) 0.0013
               valid loss 4.293679  auc  0.0000 MAE  0.0853 rmse  0.1225  df(ActivateDay.Avg) 0.0108
     train: epoch 68 loss 0.158952  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0018
               valid loss 4.218585  auc  0.0000 MAE  0.0868 rmse  0.1226  df(ActivateDay.Avg) 0.0558
     train: epoch 69 loss 0.159019  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0013
               valid loss 4.375276  auc  0.0000 MAE  0.0835 rmse  0.1228  df(ActivateDay.Avg) 0.0212
     train: epoch 70 loss 0.158778  auc  0.0000 MAE  0.0839 rmse  0.1211  df(ActivateDay.Avg) 0.0015
               valid loss 4.396407  auc  0.0000 MAE  0.0839 rmse  0.1227  df(ActivateDay.Avg) 0.0561
     train: epoch 71 loss 0.158612  auc  0.0000 MAE  0.0840 rmse  0.1210  df(ActivateDay.Avg) 0.0022
               valid loss 4.286529  auc  0.0000 MAE  0.0854 rmse  0.1225  df(ActivateDay.Avg) 0.0146
     train: epoch 72 loss 0.158725  auc  0.0000 MAE  0.0841 rmse  0.1211  df(ActivateDay.Avg) 0.0018
               valid loss 4.259574  auc  0.0000 MAE  0.0855 rmse  0.1230  df(ActivateDay.Avg) 0.0495
     train: epoch 73 loss 0.158352  auc  0.0000 MAE  0.0839 rmse  0.1209  df(ActivateDay.Avg) 0.0001
               valid loss 4.207919  auc  0.0000 MAE  0.0870 rmse  0.1226  df(ActivateDay.Avg) 0.0641
     train: epoch 74 loss 0.158467  auc  0.0000 MAE  0.0839 rmse  0.1210  df(ActivateDay.Avg) 0.0013
               valid loss 4.291893  auc  0.0000 MAE  0.0850 rmse  0.1227  df(ActivateDay.Avg) 0.0241
     train: epoch 75 loss 0.158399  auc  0.0000 MAE  0.0839 rmse  0.1209  df(ActivateDay.Avg) 0.0001
               valid loss 4.150282  auc  0.0000 MAE  0.0878 rmse  0.1229  df(ActivateDay.Avg) 0.1102
     train: epoch 76 loss 0.158694  auc  0.0000 MAE  0.0840 rmse  0.1211  df(ActivateDay.Avg) 0.0016
               valid loss 4.349787  auc  0.0000 MAE  0.0841 rmse  0.1225  df(ActivateDay.Avg) 0.0168
     train: epoch 77 loss 0.158567  auc  0.0000 MAE  0.0840 rmse  0.1210  df(ActivateDay.Avg) 0.0026
               valid loss 4.318277  auc  0.0000 MAE  0.0845 rmse  0.1225  df(ActivateDay.Avg) 0.0021
     train: epoch 78 loss 0.158589  auc  0.0000 MAE  0.0840 rmse  0.1210  df(ActivateDay.Avg) 0.0013
               valid loss 4.493586  auc  0.0000 MAE  0.0818 rmse  0.1229  df(ActivateDay.Avg) 0.0903
     train: epoch 79 loss 0.158523  auc  0.0000 MAE  0.0839 rmse  0.1210  df(ActivateDay.Avg) 0.0002
               valid loss 4.384924  auc  0.0000 MAE  0.0834 rmse  0.1227  df(ActivateDay.Avg) 0.0334
     train: epoch 80 loss 0.158570  auc  0.0000 MAE  0.0840 rmse  0.1210  df(ActivateDay.Avg) 0.0021
               valid loss 4.246513  auc  0.0000 MAE  0.0857 rmse  0.1229  df(ActivateDay.Avg) 0.0578
     train: epoch 81 loss 0.158311  auc  0.0000 MAE  0.0839 rmse  0.1209  df(ActivateDay.Avg) 0.0000
               valid loss 4.419868  auc  0.0000 MAE  0.0835 rmse  0.1227  df(ActivateDay.Avg) 0.0656
     train: epoch 82 loss 0.158380  auc  0.0000 MAE  0.0840 rmse  0.1209  df(ActivateDay.Avg) 0.0036
               valid loss 4.483708  auc  0.0000 MAE  0.0820 rmse  0.1232  df(ActivateDay.Avg) 0.0778
     train: epoch 83 loss 0.158441  auc  0.0000 MAE  0.0839 rmse  0.1210  df(ActivateDay.Avg) 0.0000
               valid loss 4.475799  auc  0.0000 MAE  0.0820 rmse  0.1228  df(ActivateDay.Avg) 0.0853
     train: epoch 84 loss 0.158485  auc  0.0000 MAE  0.0839 rmse  0.1210  df(ActivateDay.Avg) 0.0012
               valid loss 4.397652  auc  0.0000 MAE  0.0831 rmse  0.1226  df(ActivateDay.Avg) 0.0411
     train: epoch 85 loss 0.158354  auc  0.0000 MAE  0.0838 rmse  0.1209  df(ActivateDay.Avg) 0.0016
               valid loss 4.336416  auc  0.0000 MAE  0.0842 rmse  0.1226  df(ActivateDay.Avg) 0.0047
     train: epoch 86 loss 0.158153  auc  0.0000 MAE  0.0838 rmse  0.1209  df(ActivateDay.Avg) 0.0003
               valid loss 4.208045  auc  0.0000 MAE  0.0868 rmse  0.1224  df(ActivateDay.Avg) 0.0628
     train: epoch 87 loss 0.158355  auc  0.0000 MAE  0.0839 rmse  0.1209  df(ActivateDay.Avg) 0.0023
               valid loss 4.403111  auc  0.0000 MAE  0.0829 rmse  0.1226  df(ActivateDay.Avg) 0.0384
     train: epoch 88 loss 0.158045  auc  0.0000 MAE  0.0838 rmse  0.1208  df(ActivateDay.Avg) 0.0023
               valid loss 4.434543  auc  0.0000 MAE  0.0826 rmse  0.1228  df(ActivateDay.Avg) 0.0576
     train: epoch 89 loss 0.158071  auc  0.0000 MAE  0.0838 rmse  0.1208  df(ActivateDay.Avg) 0.0011
               valid loss 4.313464  auc  0.0000 MAE  0.0846 rmse  0.1227  df(ActivateDay.Avg) 0.0100
     train: epoch 90 loss 0.157784  auc  0.0000 MAE  0.0838 rmse  0.1207  df(ActivateDay.Avg) 0.0021
               valid loss 4.224063  auc  0.0000 MAE  0.0866 rmse  0.1236  df(ActivateDay.Avg) 0.0734
     train: epoch 91 loss 0.158195  auc  0.0000 MAE  0.0839 rmse  0.1209  df(ActivateDay.Avg) 0.0010
               valid loss 4.319977  auc  0.0000 MAE  0.0844 rmse  0.1227  df(ActivateDay.Avg) 0.0058
     train: epoch 92 loss 0.158135  auc  0.0000 MAE  0.0838 rmse  0.1208  df(ActivateDay.Avg) 0.0000
               valid loss 4.239111  auc  0.0000 MAE  0.0868 rmse  0.1231  df(ActivateDay.Avg) 0.0428
     train: epoch 93 loss 0.158135  auc  0.0000 MAE  0.0839 rmse  0.1208  df(ActivateDay.Avg) 0.0020
               valid loss 4.402661  auc  0.0000 MAE  0.0830 rmse  0.1225  df(ActivateDay.Avg) 0.0449
     train: epoch 94 loss 0.158118  auc  0.0000 MAE  0.0838 rmse  0.1208  df(ActivateDay.Avg) 0.0001
               valid loss 4.356352  auc  0.0000 MAE  0.0847 rmse  0.1228  df(ActivateDay.Avg) 0.0332
     train: epoch 95 loss 0.158039  auc  0.0000 MAE  0.0839 rmse  0.1208  df(ActivateDay.Avg) 0.0017
               valid loss 4.271064  auc  0.0000 MAE  0.0855 rmse  0.1231  df(ActivateDay.Avg) 0.0413
     train: epoch 96 loss 0.157674  auc  0.0000 MAE  0.0838 rmse  0.1207  df(ActivateDay.Avg) 0.0011
               valid loss 4.269333  auc  0.0000 MAE  0.0855 rmse  0.1227  df(ActivateDay.Avg) 0.0320
     train: epoch 97 loss 0.158195  auc  0.0000 MAE  0.0838 rmse  0.1209  df(ActivateDay.Avg) 0.0006
               valid loss 4.241042  auc  0.0000 MAE  0.0862 rmse  0.1228  df(ActivateDay.Avg) 0.0496
     train: epoch 98 loss 0.158118  auc  0.0000 MAE  0.0839 rmse  0.1208  df(ActivateDay.Avg) 0.0019
               valid loss 4.393870  auc  0.0000 MAE  0.0831 rmse  0.1225  df(ActivateDay.Avg) 0.0368
     train: epoch 99 loss 0.157887  auc  0.0000 MAE  0.0838 rmse  0.1208  df(ActivateDay.Avg) 0.0013
               valid loss 4.150930  auc  0.0000 MAE  0.0880 rmse  0.1242  df(ActivateDay.Avg) 0.1265
best_epoch:  23.0000
best_valid_auc 0.0000 best_valid_MAE 0.0861 best_valid_rmse 0.1221 best_valid_df 0.0345 
best_auc 0.0000 best_MAE 0.0859 rmse 0.1217 df 0.0425
